id,cd_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,vl_licitacao,indicador1,indicador2,indicador3,indicador4
1374,41000,23,2016,TMP,819146.87,0.99935001,1,0.0,0
1376,77200,11,2016,TMP,198871.53,0.88999492,0,0.0,0
1378,46700,19,2016,CNV,62203.37,1.0774008,0,0.0,0
1379,63300,7,2016,CNV,16898.93,0.92307621,0,0.0,0
1380,81700,5,2016,TMP,98685.38,0.99873376,1,0.49000001,0
1381,88319,14,2016,PRP,20853.80,0.78882504,0,0.0,0
1384,40500,2,2016,CNC,361143.48,0.77440602,0,0.0,0
1385,51200,21,2016,PRE,10836.00,0.61646366,1,0.0,0
1386,51200,33,2016,PRP,156768.00,0.91549295,0,0.0,0
1387,51200,35,2016,CNV,54896.20,0.79958904,0,0.0,0
1388,61100,643,2016,PRP,62926.69,0.75484663,0,0.0,0
1389,81700,6,2016,TMP,249947.71,0.9602477,0,0.49000001,0
1390,81700,8,2016,TMP,41077.51,0.99836117,1,0.49000001,0
1391,71400,6,2016,CNV,25068.22,0.84786671,1,0.0,0
1392,78100,26,2016,TMP,65753.05,0.68433601,0,0.0,0
1393,53900,77,2016,TMP,21906.95,0.97958869,1,0.0,0
1394,62501,6,2016,CNV,40745.76,0.93857521,1,0.0,0
1395,53900,97,2016,TMP,14100.02,0.75041169,1,0.0,0
1396,53900,94,2016,TMP,19320.00,0.87028986,0,0.0,0
1397,53900,91,2016,CNC,3409298.86,0.99924892,1,0.0,0
1398,64600,2,2016,TMP,28103.31,1.0,1,0.0,0
1400,54400,6,2016,CNV,110168.69,0.93902832,1,0.0,0
1401,71900,12,2016,PRP,12661.20,0.9809497,0,0.54000002,0
1402,60200,7,2016,TMP,494364.43,0.86799127,0,0.0,0
1403,78100,2,2016,CNC,33566.64,1.0,1,0.0,0
1404,60100,7,2016,TMP,618783.37,0.94965869,0,0.75,0
1405,71500,14,2016,CNV,7840.00,1.0,0,0.0,0
1406,67800,17,2016,CNV,29990.00,1.0,1,0.14,0
1407,44400,941,2016,TMP,552812.03,0.999906,1,0.0,0
1408,44400,1035,2016,TMP,453906.12,0.91853893,0,0.0,1
1409,72800,26,2016,CNV,8250.00,0.95272726,0,0.0,0
1410,47500,7,2016,CNV,14447.50,0.93857068,0,0.0,0
1411,59600,11,2016,CNV,22347.95,1.22191703,1,0.95999998,0
1412,58400,99,2016,PRP,33966.67,0.47104999,0,0.33000001,0
1413,50000,70,2016,TMP,191989.20,1.0,1,0.0,0
1414,62700,18,2016,TMP,70564.97,0.89000094,1,0.0,0
1415,45004,10,2016,CNC,273000.00,0.65934068,0,0.0,0
1416,60201,2,2016,PRP,20080.00,0.99000001,0,0.0,0
1417,47500,24,2016,TMP,140081.79,0.70382893,0,0.0,0
1418,86500,6,2016,TMP,455746.15,0.84696275,0,0.25,0
1419,86500,5,2016,TMP,101167.10,0.86171561,0,0.25,0
1420,40401,19,2016,PRP,30432.99,0.50599694,0,0.0,0
1421,86400,5,2016,PRP,18000.00,0.82211113,0,0.0,0
1422,45003,2,2016,CNV,69692.90,0.98618782,0,0.0,0
1423,84900,4,2016,CNV,18350.50,1.0,0,0.0,0
1424,57201,2,2016,PRP,99800.00,0.45090181,0,0.0,0
1425,58400,82,2016,PRP,9092.11,0.99613839,0,0.33000001,0
1426,60700,29,2016,TMP,222826.21,0.99559659,0,0.34999999,0
1427,42101,8,2016,PRP,404892.00,1.0,0,0.0,0
1428,88031,44,2016,CNV,8891.00,1.0,1,0.75,0
1429,43900,6,2016,CNV,50415.94,0.86905432,0,0.06,0
1430,64000,32,2016,PRP,13200.00,0.90909094,0,0.0,0
1431,51200,49,2016,PRP,7900.00,0.5455696,0,0.0,0
1432,51200,49,2016,CNV,29080.45,1.10672295,0,0.0,0
1433,46700,10,2016,TMP,3700.00,0.9054054,1,0.0,0
1434,64100,5,2016,TMP,159999.44,0.96997726,1,0.0,0
1435,47200,3,2016,TMP,400482.97,0.9784686,0,0.0,0
1436,62800,16,2016,TMP,25082.56,0.95995384,1,0.0,0
1437,62800,17,2016,TMP,65885.40,0.98288453,1,0.0,0
1438,62800,18,2016,TMP,54233.97,0.98200667,1,0.0,0
1439,49300,733,2016,PRP,2900.00,1.0,0,0.86000001,0
1440,88228,2,2016,PRP,463773082.42,0.99847305,0,0.0,0
1441,60100,61,2016,PRP,81600.00,0.7647059,0,0.75,0
1442,63900,38,2016,PRP,8421.00,0.88160551,0,0.0,0
1443,65700,2052,2016,TMP,62897.80,0.5105902,0,0.0,0
1444,64100,6,2016,TMP,256948.74,1.01234102,1,0.0,0
1445,58400,100,2016,PRP,21000.00,0.37904763,0,0.33000001,0
1446,68200,99,2016,TMP,446505.54,0.99887609,1,0.38,0
1447,61601,1,2016,CNV,46336.57,0.88987231,0,0.0,0
1448,48500,4,2016,TMP,42450.92,0.99999809,1,0.0,0
1449,48500,3,2016,TMP,74533.57,0.93002158,0,0.0,0
1450,59400,35,2016,PRP,7600.00,1.0,0,0.95999998,0
1451,54103,3,2016,CNC,15.00,0.85000002,1,0.0,0
1452,61200,82,2016,PRP,23873.50,1.06213999,0,0.0,0
1454,59100,11,2016,PRP,10560.00,1.0,0,0.0,0
1455,62200,735,2016,TMP,258476.51,1.0,1,0.0,0
1456,80500,1208,2016,CNV,10976.00,0.87983781,0,0.0,0
1457,52900,29,2016,CNV,17482.66,0.70929652,0,0.61000001,0
1458,62200,5289,2016,PRP,28600.00,0.54020977,0,0.0,0
1459,62200,5292,2016,PRP,83725.00,0.42997909,0,0.0,0
1460,62200,5300,2016,TMP,100000.00,0.98958462,0,0.0,0
1461,62200,5297,2016,TMP,47157.02,0.9377287,1,0.0,0
1462,44100,18,2016,CNV,24830.63,0.64636904,0,0.25,0
1463,78000,15,2016,CNV,32093.33,0.8814916,0,0.0,0
1464,84701,25,2016,PRP,1885.46,1.0,0,0.0,0
1465,51200,41,2016,PRP,24000.00,1.14999998,0,0.0,0
1466,58400,108,2016,PRP,2949.92,0.99833214,0,0.33000001,0
1467,66200,13,2016,CNV,19444.56,0.99403018,1,0.0,0
1468,66200,12,2016,CNV,15980.00,0.68085104,0,0.0,0
1469,67600,3,2016,CNV,8058.62,0.53381968,0,0.0,0
1470,50000,75,2016,CNV,12280.00,0.87614006,1,0.0,0
1471,48400,5,2016,TMP,21500.19,0.96845657,0,0.0,0
1472,80301,4,2016,TMP,33636.07,1.0,1,0.56999999,0
1473,61101,1,2016,TMP,39600.00,1.0,0,0.0,0
1474,62700,20,2016,CNC,318022.80,1.00011694,1,0.0,0
1475,66701,121,2016,TMP,20000.00,1.95000005,1,0.63999999,0
1476,62401,120,2016,PRP,90960.00,0.2363905,0,0.0,0
1477,86000,12,2016,TMP,23897.30,1.0,1,0.0,0
1478,40900,2771,2016,TMP,397210.14,0.99468422,0,0.75,0
1479,40900,2623,2016,TMP,61380.00,0.99185401,1,0.75,0
1480,60400,20,2016,TMP,538800.00,1.0,1,0.61000001,0
1481,60400,17,2016,TMP,22627.20,1.0,1,0.61000001,0
1482,48800,1280,2016,LEI,14500.00,1.0,1,0.0,0
1483,51300,1,2016,CNC,957000.00,1.0,1,0.0,0
1484,80000,21,2016,CNV,17544.44,1.0,0,0.0,0
1485,41000,25,2016,TMP,11927.86,0.99939638,1,0.0,0
1486,41000,26,2016,TMP,48007.78,0.99971378,0,0.0,0
1487,44602,4,2016,TMP,70709.49,0.99984443,1,0.0,0
1488,78100,31,2016,TMP,27650.00,1.0,1,0.0,0
1489,74800,4,2016,TMP,29645.77,1.0,1,0.0,0
1490,74800,2,2016,TMP,80333.91,0.92814839,0,0.0,0
1492,42700,4,2016,CNC,970290.19,0.79829192,0,0.34999999,0
1493,40900,2605,2016,TMP,218525.22,0.7234419,0,0.75,0
1494,85200,11,2016,TMP,168984.39,0.91399807,1,0.75999999,1
1495,71900,14,2016,PRP,32177.64,0.9621588,0,0.54000002,0
1496,55800,8,2016,CNV,35.77,0.89740008,0,0.0,0
1497,46200,4,2016,CNV,8444.00,0.94741827,0,0.0,0
1498,77000,3,2016,CNV,13455.89,0.92582059,0,0.0,0
1499,74800,2,2016,CNC,1056676.09,0.90804774,0,0.0,0
1501,74800,5,2016,TMP,244697.87,0.81843966,0,0.0,0
1502,73400,1028,2016,CNV,9970.00,0.83149451,1,0.0,0
1503,75300,19,2016,PRP,11420.00,0.96295971,0,0.0,0
1504,60700,45,2016,TMP,377194.16,0.82525682,0,0.34999999,0
1505,78100,29,2016,TMP,60749.50,1.0,1,0.0,0
1506,45900,6,2016,TMP,40864.70,0.69348311,0,0.0,0
1507,61900,10,2016,TMP,50400.00,0.98000002,1,0.0,0
1508,61900,17,2016,CNV,4022.99,0.94989049,0,0.0,0
1509,61900,56,2016,PRP,12135.96,0.82399744,0,0.0,0
1510,70700,16,2016,PRP,4000.00,0.85000002,0,0.06,0
1511,57800,80,2016,PRP,95845.80,0.9991048,0,0.0,0
1512,85900,17,2016,TMP,8195.00,0.58901769,0,0.0,0
1513,54405,29,2016,PRP,177000.00,0.69657177,0,0.0,1
1514,42800,2531,2016,TMP,226984.47,0.99999893,1,0.0,0
1515,65300,16,2016,CNV,124709.12,0.99518651,0,0.0,0
1516,80100,11,2016,TMP,122947.20,1.0,1,0.0,0
1517,83100,522,2016,PRP,10500.00,0.76571429,0,0.0,0
1518,51100,2063,2016,TMP,8852.11,0.98599541,1,0.0,0
1519,51100,2080,2016,TMP,35040.64,0.99701577,1,0.0,0
1520,43800,5,2016,TMP,526856.93,0.90218008,0,0.28,0
1521,43100,3,2016,CNV,44979.89,0.85401899,0,0.79000002,0
1522,71300,12,2016,TMP,570785.33,0.98979342,1,0.0,0
1523,47700,49,2016,PRP,2202.43,292.6892395,0,0.0,0
1524,83100,499,2016,CNV,10808.00,0.78784233,0,0.0,0
1525,83100,622,2016,TMP,1083993.10,0.99926901,1,0.0,0
1526,88041,35,2016,PRP,26410.77,0.99966794,0,0.0,1
1527,44501,9,2016,PRP,137600.00,0.78488374,0,0.97000003,0
1528,52200,2,2016,TMP,21246.28,0.99999577,1,0.0,1
1529,88025,6,2016,CNV,34862.52,0.99503624,0,0.0,0
1530,58400,2,2016,CNC,2143246.59,0.82367468,1,0.33000001,0
1531,54912,36,2016,PRP,200000.00,1.0,0,0.0,0
1532,45700,10,2016,TMP,267866.45,0.98440576,1,0.0,0
1533,48500,4,2016,CNC,199090.65,0.99999988,0,0.0,0
1534,62700,22,2016,CNC,527475.41,0.99008185,1,0.0,0
1535,63600,45,2016,PRP,225823.92,1.00432229,0,0.50999999,0
1536,62500,2286,2016,CNC,239082.86,0.93797934,0,0.0,0
1537,62500,200064,2016,CNC,73350.00,1.0,1,0.0,0
1538,60400,7,2016,CNC,286140.00,1.0,1,0.61000001,0
1539,58500,115,2016,PRP,206794.80,7.74e-06,0,0.0,0
1540,71300,11,2016,TMP,78450.49,0.80001014,1,0.0,0
1541,88021,81,2016,PRP,20105.00,1.0,0,0.0,0
1542,81400,524,2016,PRP,4985400.00,0.18697642,0,0.0,0
1543,81400,300715,2016,PRE,399000.00,1.0,1,0.0,0
1544,46700,10,2016,PRP,1000.00,1.0,0,0.0,0
1545,82500,446,2016,TMP,846185.09,0.99507564,1,0.19,0
1546,43501,64,2016,TMP,129527.48,0.81026822,0,0.0,0
1547,88068,1,2016,PRP,28800.00,1.14999998,0,0.0,0
1548,78800,376,2016,CNV,24852.66,0.64298952,0,0.75,0
1549,63600,46,2016,PRP,1151379.00,0.69481897,0,0.50999999,0
1550,81400,416,2016,CNC,22993.65,0.97954434,1,0.0,0
1551,88040,4,2016,CNC,5340.00,0.95505619,1,0.0,0
1552,50000,78,2016,CNV,47600.40,0.52184099,1,0.0,0
1553,64201,22,2016,CNV,6240.00,1.0,1,0.19,0
1554,64600,3,2016,TMP,30000.00,0.72000003,0,0.0,0
1555,88019,38,2016,CNV,12500.00,0.92782003,0,0.0,0
1556,46600,1,2016,CNC,2909257.36,0.99677819,1,0.33000001,0
1557,71900,5,2016,TMP,219128.61,1.07129431,1,0.54000002,0
1558,51100,2033,2016,TMP,67936.94,0.96858793,0,0.0,0
1559,47400,4,2016,CNC,46195.38,0.98805183,0,0.0,0
1560,40500,6,2016,TMP,28622.00,0.92351025,0,0.0,0
1561,40500,5,2016,TMP,31713.79,0.69244325,0,0.0,0
1562,56800,3,2016,TMP,314221.27,0.82499999,1,0.56999999,0
1563,56800,2,2016,TMP,42331.10,1.30075431,1,0.56999999,0
1564,62600,39,2016,TMP,38000.00,0.70763159,0,0.0,0
1565,54104,2,2016,CNC,96000.00,0.99374998,1,0.0,0
1566,62600,36,2016,TMP,51270.08,0.52416652,0,0.0,0
1567,88048,5,2016,TMP,166183.17,0.86550587,0,0.0,0
1568,88228,1,2016,PRP,320.00,0.90625,0,0.0,0
1569,55800,10,2016,CNV,25718.40,0.89274603,0,0.0,0
1570,56800,4,2016,TMP,549215.19,0.96561146,1,0.56999999,0
1571,50100,21,2016,TMP,114946.64,0.86958462,0,0.0,0
1572,43900,29,2016,TMP,673066.98,0.95464414,0,0.06,0
1573,45200,12,2016,CNV,74852.71,0.98753566,0,0.0,0
1574,45004,113,2016,PRP,21464.62,0.89915407,0,0.0,0
1575,45004,14,2016,CNC,469853.20,0.95732284,1,0.0,0
1576,64000,26,2016,PRP,28200.00,1.0,0,0.0,0
1577,76501,4,2016,CNV,27658.33,1.0041821,0,0.0,0
1578,88225,8,2016,PRP,109202.49,0.44869855,0,0.0,0
1579,56000,3,2016,TMP,289839.36,0.79108894,0,1.0,0
1580,56000,4,2016,TMP,352064.11,0.99987912,1,1.0,0
1581,56000,6,2016,TMP,618769.38,0.99760169,1,1.0,0
1582,56000,7,2016,CNC,1555361.13,0.99999994,1,1.0,0
1583,56000,7,2016,TMP,539470.06,0.99198264,1,1.0,0
1584,56000,8,2016,CNC,950081.00,1.0,1,1.0,0
1585,56000,8,2016,TMP,75947.55,0.91067994,0,1.0,0
1586,48500,17,2016,CNC,252551.55,0.99385411,1,0.0,0
1587,56900,19,2016,TMP,106056.30,0.89399689,0,0.5,0
1588,54400,6,2016,CNC,5888103.96,0.8700012,0,0.0,0
1589,74400,5,2016,TMP,144578.41,1.0,1,0.0,0
1590,77200,12,2016,TMP,85863.53,0.53895324,0,0.0,0
1591,64100,3,2016,TMP,245891.45,0.99957889,0,0.0,0
1592,53400,2,2016,CNV,62843.23,0.95165974,0,0.0,0
1593,61100,752,2016,TMP,43284.28,0.92935586,1,0.0,0
1594,44300,15,2016,PRP,28900.00,1.14871967,0,0.0,0
1595,44300,14,2016,PRP,48200.00,1.14315975,0,0.0,0
1598,45004,114,2016,PRP,216000.00,0.78666669,0,0.0,0
1599,84100,57,2016,CNV,6788.30,0.80366218,0,0.67000002,0
1600,61500,103,2016,CNV,96653.61,0.91649181,0,0.0,0
1601,88028,2,2016,TMP,758535.56,0.98694527,0,0.0,0
1602,83400,5,2016,CNV,14700.00,1.0,1,0.49000001,0
1603,55800,3,2016,CNC,799474.92,0.99569637,1,0.0,0
1604,45000,181,2016,TMP,164595.30,0.7942754,1,0.0,0
1606,80300,3,2016,TMP,50775.17,0.99498576,1,0.56999999,0
1607,51001,4,2016,TMP,71690.87,0.71561706,1,0.28,0
1608,56800,5,2016,TMP,579486.32,0.98422575,1,0.56999999,0
1609,55800,9,2016,CNV,5413.00,0.97025681,0,0.0,0
1610,44700,108,2016,PRP,9962.75,0.73272943,0,0.68000001,0
1611,85300,16,2016,PRP,50000.64,0.9375,0,0.0,0
1612,61600,131,2016,TMP,350083.43,0.0,1,0.0,0
1613,43101,7,2016,PRP,144360.42,0.65807509,0,0.79000002,0
1614,88228,1,2016,TMP,60000.00,1.0,1,0.0,0
1615,44201,2,2016,TMP,364992.54,0.91498905,0,0.52999997,1
1616,63900,36,2016,PRP,21600.00,0.97037035,0,0.0,0
1617,71300,10,2016,TMP,120915.25,0.79989135,1,0.0,0
1618,75300,17,2016,PRP,13890.00,0.97696185,0,0.0,0
1619,71400,5,2016,CNV,37495.79,0.95477146,0,0.0,0
1620,88019,8,2016,TMP,26500.00,0.82815093,1,0.0,0
1621,56200,5,2016,TMP,268959.12,0.99930799,1,0.68000001,0
1622,44501,8,2016,PRP,9630.00,0.56697822,0,0.97000003,0
1623,51300,50,2016,CNV,18599.95,0.76168162,0,0.0,0
1624,77300,69,2016,CNV,60641.98,0.64236856,0,0.0,0
1625,56000,3,2016,CNV,24750.00,0.98989898,0,1.0,0
1626,86000,5,2016,PRP,42000.00,0.42571428,0,0.0,0
1628,63401,2208,2016,CNV,43509.00,0.96747774,0,0.61000001,0
1629,85900,18,2016,TMP,168931.98,0.97040057,0,0.0,0
1630,57101,1,2016,PRP,146764.00,1.08079636,0,0.0,0
1631,88023,23,2016,PRP,22400.04,0.99106967,0,0.0,0
1632,45001,13,2016,PRP,151851.36,0.73382288,0,0.0,0
1633,64000,29,2016,PRP,22833.20,0.97314435,0,0.0,0
1635,53100,7,2016,CNV,10212.53,0.96929651,1,0.0,0
1636,53000,5,2016,CNV,22000.00,0.58545452,0,0.0,0
1637,54101,7,2016,PRP,95.00,0.94736844,0,0.0,0
1638,54103,11,2016,TMP,31546.91,1.0,1,0.0,0
1639,62700,99,2016,PRP,131310.00,0.85987359,0,0.0,0
1640,60700,46,2016,TMP,31218.00,1.08234,0,0.34999999,0
1641,70000,33,2016,PRP,42873.21,0.36619604,0,0.25,1
1642,71100,9,2016,PRP,150575.00,0.86182964,0,0.25,0
1643,45004,107,2016,PRP,269524.89,0.42296651,0,0.0,1
1644,48000,626,2016,CNV,23870.36,0.98316324,0,0.0,0
1645,48000,621,2016,CNV,60970.83,0.99313259,0,0.0,0
1646,72600,25,2016,CNV,83624.15,0.96899807,0,0.0,0
1647,50100,31,2016,CNV,8000.00,0.96249998,0,0.0,0
1648,51200,46,2016,PRP,85377.60,1.55303025,0,0.0,0
1649,51200,19,2016,TMP,64446.79,0.99237835,1,0.0,0
1650,51200,17,2016,TMP,325287.92,0.99659401,1,0.0,0
1651,73200,7,2016,TMP,41194.71,0.99999589,1,0.0,0
1652,78800,267,2016,CNV,57447.88,0.96034181,0,0.75,0
1653,44001,2,2016,CNV,12662.52,1.0,1,0.0,0
1654,46200,5,2016,CNV,78534.00,0.96174908,0,0.0,0
1655,88048,12,2016,PRP,23670.00,0.52471483,0,0.0,0
1656,46700,9,2016,PRP,6860.50,0.92974275,0,0.0,0
1657,44100,16,2016,CNV,3612.00,0.95639533,0,0.25,0
1658,44600,62,2016,PRP,14474.30,1.0,0,0.0,0
1659,54912,23,2016,PRP,160000.00,1.0,0,0.0,0
1660,40500,7,2016,TMP,61028.85,0.91814858,0,0.0,0
1662,44300,8,2016,TMP,14164.60,0.57184815,0,0.0,0
1663,45004,128,2016,PRP,101000.00,0.96039605,0,0.0,0
1664,88045,13,2016,PRP,20400.00,1.0,0,0.0,0
1665,62700,109,2016,PRP,15273.00,0.51725268,0,0.0,0
1666,85300,18,2016,PRP,61000.00,0.9229508,0,0.0,0
1667,63900,17,2016,TMP,7987.58,1.0,1,0.0,0
1668,53100,11,2016,TMP,97084.88,0.99894929,1,0.0,0
1669,50900,4,2016,TMP,365178.20,0.99996167,1,0.0,0
1670,52100,4,2016,TMP,252687.49,0.98209912,0,0.0,0
1671,52100,6,2016,TMP,336256.11,0.82000005,0,0.0,0
1672,52100,5,2016,TMP,107150.91,0.81727362,0,0.0,0
1673,75900,3,2016,CNC,182495.52,0.77836406,0,0.0,0
1674,62700,114,2016,PRP,5280.00,0.9848485,0,0.0,0
1675,43100,3,2016,TMP,299517.58,0.96041423,1,0.79000002,0
1676,48500,22,2016,CNC,143974.35,1.0,1,0.0,0
1677,55501,1,2016,PRP,233023.65,0.24718522,0,0.49000001,0
1678,46700,11,2016,PRP,1888.00,0.59851694,0,0.0,0
1679,71500,17,2016,CNV,17649.55,0.9900496,0,0.0,0
1680,58400,112,2016,PRP,19880.00,0.90060359,0,0.33000001,0
1681,78100,35,2016,TMP,42918.00,0.79600632,0,0.0,0
1682,88032,27,2016,CNV,4170.00,0.98441249,0,0.0,0
1684,44700,120,2016,PRP,22990.00,1.0,0,0.68000001,0
1685,88225,6,2016,CNV,4866.73,0.91529632,1,0.0,0
1686,61200,87,2016,PRP,20340.00,1.0560472,0,0.0,0
1687,48500,88,2016,PRP,50625.00,0.98370373,0,0.0,0
1688,88028,9,2016,PRP,20000.00,1.0,0,0.0,0
1689,58401,10,2016,CNV,3130.00,0.71884984,0,0.33000001,0
1690,61500,88,2016,CNV,5500.00,1.0,0,0.0,0
1691,61500,113,2016,CNV,6520.00,43.43558121,0,0.0,0
1692,53405,2,2016,TMP,99000.00,0.95511109,1,0.0,0
1693,53405,3,2016,CNC,673900.00,0.77999997,0,0.0,0
1694,54400,10,2016,CNC,4083078.43,0.78420949,0,0.0,0
1695,72800,23,2016,TMP,75680.00,1.0,0,0.0,1
1696,83000,35,2016,CNV,14470.20,1.03661323,1,0.0,0
1697,48300,34,2016,PRP,405123.75,0.80380994,0,0.0,0
1698,62900,11,2016,CNV,3615.00,0.9015491,0,0.0,0
1699,63900,39,2016,PRP,16685.25,0.94610512,0,0.0,0
1700,69901,1,2016,TMP,183404.52,0.99000019,0,0.0,0
1701,74900,9,2016,CNV,43788.00,0.87284189,0,0.0,0
1702,45000,218,2016,TMP,299747.08,0.89697289,0,0.0,0
1703,88319,62,2016,PRP,270000.00,0.58888888,0,0.0,0
1704,88319,63,2016,PRP,160000.00,0.625,0,0.0,0
1705,78000,19,2016,CNV,7000.00,0.95671427,0,0.0,0
1706,47900,18,2016,CNV,26000.22,0.69230181,0,0.0,0
1707,78000,16,2016,CNV,76590.00,0.97297299,1,0.0,0
1708,79500,1,2016,CHP,7412.50,1.66666579,0,0.0,0
1709,88032,29,2016,CNV,3640.00,0.97967035,0,0.0,0
1710,88319,61,2016,PRP,1000000.00,0.62699997,0,0.0,0
1711,88319,14,2016,CNV,68000.00,0.99411762,0,0.0,0
1712,88319,15,2016,CNV,30500.00,0.99253082,0,0.0,0
1713,46501,7,2016,CNV,9450.00,0.91142857,1,0.0,0
1714,72600,26,2016,CNV,120610.09,0.92681634,0,0.0,0
1715,64100,7,2016,TMP,104029.01,0.78000003,0,0.0,0
1717,46600,25,2016,CNV,79900.00,0.80851066,0,0.33000001,0
1718,71500,9,2016,TMP,251904.08,0.98997414,1,0.0,0
1719,71100,10,2016,CNV,3626.00,0.96111417,0,0.25,0
1720,51200,55,2016,CNV,2750.00,0.39367273,0,0.0,0
1721,67600,24,2016,PRE,12816.70,0.99869698,1,0.0,0
1722,88019,53,2016,CNV,25000.00,1.0,0,0.0,0
1723,52400,26,2016,TMP,257448.74,0.87999785,0,0.0,0
1724,54912,25,2016,PRP,4000000.00,1.0,0,0.0,0
1725,54400,13,2016,CNC,4922494.72,0.90800315,0,0.0,0
1726,54400,8,2016,TMP,870394.10,0.99629617,0,0.0,0
1727,88313,4,2016,CNV,18099.54,0.85999697,0,0.0,0
1728,45700,11,2016,CNV,103256.03,0.9975155,0,0.0,0
1729,63300,4,2016,TMP,901549.33,0.99964648,1,0.0,0
1730,53405,2,2016,CNV,79998.10,1.0,1,0.0,0
1731,47500,28,2016,TMP,212005.25,0.88960767,0,0.0,0
1732,47500,26,2016,TMP,54000.00,0.64629632,0,0.0,0
1733,68200,100,2016,TMP,83324.76,0.99760002,0,0.38,0
1734,42800,2543,2016,TMP,187281.87,0.91970485,0,0.0,0
1735,45004,126,2016,PRP,56500.00,0.81769913,0,0.0,0
1736,88028,19,2016,CNV,24000.00,0.60000002,0,0.0,0
1737,51200,52,2016,CNV,8489.55,0.7713601,0,0.0,0
1738,51200,59,2016,PRP,121731.83,0.85973269,0,0.0,0
1739,44600,57,2016,PRP,5678.44,1.0,0,0.0,0
1740,44600,17,2016,TMP,13606.00,1.0,1,0.0,0
1741,44600,55,2016,PRP,15076.76,1.0,0,0.0,0
1742,45004,127,2016,PRP,46800.00,0.8974359,0,0.0,0
1743,54901,44,2016,PRE,23734.75,0.25279391,1,0.0,1
1744,52400,27,2016,TMP,50711.34,0.83472455,0,0.0,0
1745,88029,26,2016,PRP,58500.00,0.9948718,0,0.0,0
1746,63300,9,2016,CNV,79200.00,1.0,0,0.0,0
1747,62200,5311,2016,PRP,2137920.00,0.78581053,0,0.0,0
1748,56900,84,2016,PRP,6796.41,0.9637441,0,0.5,0
1749,44600,16,2016,TMP,17066.64,1.0,1,0.0,0
1750,44600,15,2016,TMP,2856.00,1.0,1,0.0,0
1751,66800,19,2016,PRP,24000.00,0.46995834,0,0.0,0
1752,60100,47,2016,PRP,36232.00,0.71759772,0,0.75,0
1753,70200,9,2016,TMP,17349.50,0.98625898,0,0.0,0
1754,88225,39,2016,PRE,2096198.52,0.05187963,1,0.0,0
1755,50100,76,2016,CNV,22250.00,1.0,0,0.0,0
1756,64600,4,2016,TMP,37962.10,1.0,1,0.0,1
1757,68300,26,2016,PRP,41800.00,0.87320572,0,0.0,0
1758,48000,675,2016,CNV,140000.00,0.79428571,0,0.0,0
1759,47200,4,2016,TMP,250000.00,0.89046186,0,0.0,0
1760,54912,24,2016,PRP,200000.00,1.0,0,0.0,0
1761,88032,20,2016,CNV,4912.50,1.09066665,0,0.0,0
1762,77200,13,2016,TMP,60300.00,0.99243784,0,0.0,0
1763,88033,34,2016,TMP,102000.00,0.99831766,1,0.0,0
1764,88027,42,2016,PRP,12726.66,0.42430615,0,0.85000002,0
1767,82200,31,2016,CNV,18751.40,0.96483463,0,0.0,0
1768,63900,14,2016,CNV,4450.00,0.50561798,0,0.0,0
1769,72800,35,2016,CNV,2800.00,0.9216643,1,0.0,0
1770,88031,14,2016,TMP,134580.00,1.0,1,0.75,0
1771,80000,5,2016,TMP,564336.24,1.00000012,1,0.0,0
1772,88313,1,2016,TMP,515175.00,0.8592093,0,0.0,0
1773,72800,24,2016,TMP,25088.00,0.88309151,0,0.0,0
1774,56100,31,2016,CNV,45510.00,0.96462315,0,0.0,0
1775,56100,33,2016,TMP,1162055.59,0.98976052,1,0.0,0
1776,54100,51,2016,PRE,120000.00,0.89875001,1,0.0,0
1777,54100,50,2016,PRE,46736.00,0.97611821,1,0.0,0
1778,54100,55,2016,PRE,46500.00,0.96338063,1,0.0,0
1779,54100,22,2016,TMP,52800.00,1.0,1,0.0,0
1780,54100,68,2016,PRE,133550.00,0.82283789,1,0.0,0
1781,57102,3,2016,TMP,228253.93,0.99570709,0,0.0,0
1782,56900,23,2016,TMP,53518.55,0.9024443,0,0.5,0
1783,72800,40,2016,CNV,5000.00,0.95999998,1,0.0,0
1784,84900,10,2016,PRP,65520.00,0.90659338,0,0.0,0
1785,45004,137,2016,PRP,7450450.00,0.90584463,0,0.0,0
1786,56100,47,2016,CNV,14850.00,0.90909094,0,0.0,0
1787,56100,55,2016,CNV,55000.00,0.9818182,0,0.0,0
1788,56100,56,2016,TMP,251546.86,0.99153221,1,0.0,0
1789,55602,4,2016,CNV,99214.50,0.92002541,0,0.0,0
1790,84100,66,2016,CNV,10043.15,0.81506199,0,0.67000002,0
1791,65200,29,2016,PRP,4110.00,0.72919708,0,0.0,0
1792,55601,21,2016,TMP,438723.72,0.99728328,1,0.0,0
1793,63300,5,2016,TMP,867851.85,0.98784357,0,0.0,0
1794,63601,1,2016,CNV,79920.00,0.990991,1,0.50999999,0
1795,70300,17,2016,CNV,30416.49,0.99913794,0,0.0,0
1796,63300,11,2016,CNV,73091.61,1.0,0,0.0,0
1797,61500,14,2016,PRP,201000.00,0.91044778,0,0.0,0
1798,61500,107,2016,CNV,18130.00,0.97073358,0,0.0,0
1799,61500,123,2016,CNV,16917.50,0.70341361,0,0.0,0
1800,63900,40,2016,PRP,16100.00,1.0,0,0.0,0
