,vl_licitacao,indicador1,indicador2,indicador3,indicador4,Id,Prob,Grupo
1195,"177.560,55","0,9627",1,"0,0000",0,1264,"0,8077",3
1196,"1.960.071,00","0,8660",0,"0,0000",1,1265,"1,0000",0
1197,"152.359,07","0,8834",0,"0,0000",0,1266,"0,0813",1
1198,"15.630,94","0,8921",1,"0,0000",0,1267,"0,9395",3
1199,"212.048,55","0,8600",0,"0,0000",0,1268,"0,0733",1
1200,"98.298,95","1,0001",1,"0,0000",0,1269,"1,0000",3
1201,"15.200,00","0,8914",1,"0,6800",0,1270,"1,0000",4
1202,"9.110,00","0,9989",1,"0,0000",0,1271,"1,0000",3
1203,"158.000,00","0,8459",0,"0,0000",0,1272,"0,0739",1
1204,"60.550,00","0,6441",1,"0,0000",0,1273,"0,3392",3
1205,"73.356,00","0,0169",0,"0,0000",0,1274,"0,0111",1
1206,"4.941,67","0,9460",0,"0,3300",0,1275,"0,0000",-1
1207,"48.394,30","1,0000",1,"0,7500",0,1276,"1,0000",4
1208,"1.100.096,03","0,9048",0,"0,0000",0,1277,"0,0113",1
1209,"1.602.017,80","0,7940",1,"0,0000",0,1278,"0,0551",3
1210,"116.011,32","0,9784",1,"0,0000",0,1279,"1,0000",3
1211,"69.385,99","0,9991",1,"0,0000",0,1280,"1,0000",3
1212,"75.500,00","1,0000",1,"0,0000",0,1281,"1,0000",3
1213,"40.369,48","0,9661",1,"0,0000",0,1282,"1,0000",3
1214,"60,00","0,0100",0,"0,0000",0,1283,"0,0107",1
1215,"508.000,00","0,9974",0,"0,0000",0,1284,"0,0293",1
1216,"32.880,00","1,0000",1,"0,0000",0,1286,"1,0000",3
1217,"80.489,56","0,6827",0,"0,0000",0,1287,"0,0765",1
1218,"119.129,55","0,9991",0,"0,0000",0,1288,"0,1394",1
1219,"74.942,94","1,0000",0,"0,3300",0,1289,"0,0000",-1
1220,"291.846,20","0,9556",0,"0,9700",0,1290,"1,0000",2
1221,"49.852,00","0,9987",0,"0,0000",0,1291,"0,3471",1
1222,"74.400,00","0,3952",0,"0,8200",0,1292,"0,0000",-1
1223,"67.619,53","0,9250",0,"0,0000",0,1293,"0,1482",1
1224,"24.500,00","0,7061",0,"0,0000",0,1294,"0,1131",1
1225,"641.305,82","1,0000",1,"0,0000",0,1295,"0,1898",3
1226,"21.420,35","0,7936",0,"0,0000",0,1296,"0,1568",1
1227,"48.066,21","1,0000",0,"0,0000",0,1297,"0,3531",1
1228,"27.091,92","0,9999",1,"0,9600",0,1298,"0,0000",-1
1229,"4,30","0,9186",1,"0,0000",0,1299,"0,9520",3
1230,"90.750,00","0,6942",1,"0,0000",1,1300,"0,0000",-1
1231,"64.800,00","1,0000",1,"0,0000",0,1301,"1,0000",3
1232,"23.000,00","2,0000",0,"0,0000",0,1302,"0,0049",1
1233,"354.566,30","0,9941",1,"0,0000",0,1303,"0,6501",3
1234,"79.325,95","1,0000",1,"0,0000",1,1304,"0,0000",-1
1235,"15.761,33","0,8001",0,"0,0000",0,1305,"0,1493",1
1236,"19.600,90","0,8418",0,"0,6900",0,1306,"1,0000",6
1237,"4.800,00","0,9375",0,"0,3300",0,1307,"0,0000",-1
1238,"14.833,25","0,9944",0,"0,0000",0,1308,"0,7084",1
1239,"43.000,00","0,9728",1,"0,0000",0,1309,"1,0000",3
1240,"987.432,73","1,0891",1,"0,0000",0,1310,"0,1083",3
1241,"41.716,00","0,5993",0,"0,0000",0,1311,"0,0801",1
1242,"82.604,30","1,0963",1,"0,1900",0,1312,"0,0000",-1
1243,"16.842,57","0,5741",1,"0,1900",0,1313,"0,0000",-1
1244,"450.604,46","0,9764",0,"0,0000",0,1314,"0,0376",1
1245,"13.680,00","1,0000",1,"0,0000",0,1315,"1,0000",3
1246,"250.208,40","1,0000",1,"0,7500",0,1316,"1,0000",4
1247,"250.000,00","0,8831",0,"0,0000",0,1317,"0,0747",1
1248,"51.884,42","0,9583",1,"0,0000",0,1318,"1,0000",3
1249,"138.117,32","1,0489",0,"0,0000",0,1319,"0,0691",1
1250,"33.000,00","1,0000",1,"0,0000",0,1320,"1,0000",3
1251,"17.900,90","0,9106",0,"0,0000",0,1321,"0,2392",1
1252,"54.100,19","0,9174",0,"0,0000",0,1322,"0,1704",1
1253,"20.000,00","1,3576",0,"0,0000",0,1323,"0,0138",1
1254,"558.241,92","1,0000",1,"0,0000",0,1324,"0,2381",3
1255,"351.028,44","0,9993",1,"0,0000",0,1325,"0,6491",3
1256,"229.224,00","0,3765",0,"0,0000",0,1326,"0,0220",1
1257,"55.167,50","0,9994",1,"0,0000",1,1327,"0,0000",-1
1258,"29.871,58","0,9952",0,"0,0000",0,1328,"0,6357",1
1259,"79.350,00","0,9884",1,"0,0000",0,1329,"1,0000",3
1260,"135.000,00","10,3822",0,"0,0000",0,1330,"0,0005",1
1261,"2,00","1000,0000",1,"0,0000",0,1331,"0,0000",-1
1262,"13.071,76","0,9838",1,"0,0000",0,1332,"1,0000",3
1263,"14.633,00","0,8777",0,"0,6100",0,1333,"1,0000",7
1264,"21.200,00","0,9995",1,"0,0000",0,1334,"1,0000",3
1265,"53.685,90","0,9880",1,"0,0000",1,1335,"0,0000",-1
1266,"62.952,00","0,9904",1,"0,0600",0,1336,"0,0009",3
1267,"16.800,00","0,9964",1,"0,0000",0,1337,"1,0000",3
1268,"39.339,32","0,9911",0,"0,0000",0,1338,"0,4212",1
1269,"102.921,65","0,9500",0,"0,0000",0,1339,"0,1124",1
1270,"5.679,06","0,9500",0,"0,0000",0,1340,"0,2363",1
1271,"16.820,26","0,6508",0,"0,0000",0,1341,"0,0908",1
1272,"150,00","1,0000",0,"0,0000",0,1342,"0,5693",1
1273,"258.926,93","0,8763",0,"0,0000",0,1343,"0,0757",1
1274,"243.423,36","0,9960",1,"0,0000",0,1344,"1,0000",3
1275,"15.642,00","0,9999",1,"0,7500",0,1345,"1,0000",4
1276,"17.795,84","0,8992",0,"0,6100",0,1346,"1,0000",7
1277,"4.200,00","0,9476",0,"0,6100",0,1347,"1,0000",7
1278,"377.434,25","1,0000",0,"0,6100",0,1348,"1,0000",7
1279,"142.419,87","0,8944",0,"0,6100",1,1349,"0,2295",0
1280,"19.023,50","0,7912",1,"0,0600",0,1350,"0,0009",3
1281,"331.272,34","0,8328",0,"0,6100",0,1352,"1,0000",7
1282,"87.988,39","0,9076",0,"0,6100",0,1353,"1,0000",7
1283,"35.890,16","0,9808",0,"0,0000",0,1355,"0,3006",1
1284,"2.109,97","1,0000",0,"0,6800",0,1356,"1,0000",6
1285,"4.681.755,26","0,7857",1,"0,6100",0,1357,"0,9994",4
1286,"118.287,19","0,9892",1,"0,5300",0,1358,"0,9990",4
1287,"235.649,51","0,9960",1,"0,0000",0,1359,"1,0000",3
1288,"14.480,92","1,0000",1,"0,0000",0,1360,"1,0000",3
1289,"125.215,86","0,9821",1,"0,6100",0,1361,"1,0000",4
1290,"34.336,56","0,9576",1,"0,6100",0,1362,"1,0000",4
1291,"6.438,60","0,9386",0,"0,6700",0,1363,"1,0000",6
1292,"270.757,05","0,8759",0,"0,0000",0,1364,"0,0745",1
1293,"24.000,00","0,7475",0,"0,0000",0,1365,"0,1331",1
1294,"69.800,00","1,0000",0,"0,0000",0,1366,"0,2510",1
1295,"29,00","356,1379",0,"0,0000",0,1367,"0,0000",-1
1296,"47.992,32","0,9792",1,"0,0000",0,1368,"1,0000",3
1297,"1.013.074,74","0,7678",0,"0,0600",0,1369,"0,0001",1
1298,"1.945.592,64","0,6463",0,"0,0000",0,1370,"0,0049",1
1299,"163.975,04","0,8537",0,"0,0000",0,1371,"0,0731",1
1300,"58.638,56","1,0000",0,"0,0000",0,1372,"0,2909",1
1301,"20.745,58","0,8641",0,"0,0000",0,1373,"0,1922",1
1302,"819.146,87","0,9994",1,"0,0000",0,1374,"0,1403",3
1303,"198.871,53","0,8900",0,"0,0000",0,1376,"0,0732",1
1304,"62.203,37","1,0774",0,"0,0000",0,1378,"0,0603",1
1305,"16.898,93","0,9231",0,"0,0000",0,1379,"0,2332",1
1306,"98.685,38","0,9987",1,"0,4900",0,1380,"0,0000",-1
1307,"20.853,80","0,7888",0,"0,0000",0,1381,"0,1617",1
1308,"361.143,48","0,7744",0,"0,0000",0,1384,"0,0421",1
1309,"10.836,00","0,6165",1,"0,0000",0,1385,"0,2863",3
1310,"156.768,00","0,9155",0,"0,0000",0,1386,"0,0782",1
1311,"54.896,20","0,7996",0,"0,0000",0,1387,"0,1220",1
1312,"62.926,69","0,7548",0,"0,0000",0,1388,"0,1032",1
1313,"249.947,71","0,9602",0,"0,4900",0,1389,"0,0000",-1
1314,"41.077,51","0,9984",1,"0,4900",0,1390,"0,0000",-1
1315,"25.068,22","0,8479",1,"0,0000",0,1391,"0,8477",3
1316,"65.753,05","0,6843",0,"0,0000",0,1392,"0,0905",1
1317,"21.906,95","0,9796",1,"0,0000",0,1393,"1,0000",3
1318,"40.745,76","0,9386",1,"0,0000",0,1394,"1,0000",3
1319,"14.100,02","0,7504",1,"0,0000",0,1395,"0,5234",3
1320,"19.320,00","0,8703",0,"0,0000",0,1396,"0,1942",1
1321,"3.409.298,86","0,9992",1,"0,0000",0,1397,"0,0203",3
1322,"28.103,31","1,0000",1,"0,0000",0,1398,"1,0000",3
1323,"110.168,69","0,9390",1,"0,0000",0,1400,"0,8498",3
1324,"12.661,20","0,9809",0,"0,5400",0,1401,"0,0000",-1
1325,"494.364,43","0,8680",0,"0,0000",0,1402,"0,0348",1
1326,"33.566,64","1,0000",1,"0,0000",0,1403,"1,0000",3
1327,"618.783,37","0,9497",0,"0,7500",0,1404,"0,0000",-1
1328,"7.840,00","1,0000",0,"0,0000",0,1405,"1,0000",1
1329,"29.990,00","1,0000",1,"0,1400",0,1406,"0,0005",3
1330,"552.812,03","0,9999",1,"0,0000",0,1407,"0,2441",3
1331,"453.906,12","0,9185",0,"0,0000",1,1408,"1,0000",0
1332,"8.250,00","0,9527",0,"0,0000",0,1409,"0,2577",1
1333,"14.447,50","0,9386",0,"0,0000",0,1410,"0,2468",1
1334,"22.347,95","1,2219",1,"0,9600",0,1411,"0,0000",-1
1335,"33.966,67","0,4710",0,"0,3300",0,1412,"0,0000",-1
1336,"191.989,20","1,0000",1,"0,0000",0,1413,"0,8894",3
1337,"70.564,97","0,8900",1,"0,0000",0,1414,"0,8199",3
1338,"273.000,00","0,6593",0,"0,0000",0,1415,"0,0324",1
1339,"20.080,00","0,9900",0,"0,0000",0,1416,"0,4698",1
1340,"140.081,79","0,7038",0,"0,0000",0,1417,"0,0557",1
1341,"455.746,15","0,8470",0,"0,2500",0,1418,"1,0000",5
1342,"101.167,10","0,8617",0,"0,2500",0,1419,"1,0000",5
1343,"30.432,99","0,5060",0,"0,0000",0,1420,"0,0605",1
1344,"18.000,00","0,8221",0,"0,0000",0,1421,"0,1624",1
1345,"69.692,90","0,9862",0,"0,0000",0,1422,"0,2748",1
1346,"18.350,50","1,0000",0,"0,0000",0,1423,"0,9179",1
1347,"99.800,00","0,4509",0,"0,0000",0,1424,"0,0459",1
1348,"9.092,11","0,9961",0,"0,3300",0,1425,"0,0000",-1
1349,"222.826,21","0,9956",0,"0,3500",0,1426,"0,0000",-1
1350,"404.892,00","1,0000",0,"0,0000",0,1427,"0,0423",1
1351,"8.891,00","1,0000",1,"0,7500",0,1428,"1,0000",4
1352,"50.415,94","0,8691",0,"0,0600",0,1429,"0,0001",1
1353,"13.200,00","0,9091",0,"0,0000",0,1430,"0,2227",1
1354,"7.900,00","0,5456",0,"0,0000",0,1431,"0,0654",1
1355,"29.080,45","1,1067",0,"0,0000",0,1432,"0,0440",1
1356,"3.700,00","0,9054",1,"0,0000",0,1433,"0,9625",3
1357,"159.999,44","0,9700",1,"0,0000",0,1434,"0,8754",3
1358,"400.482,97","0,9785",0,"0,0000",0,1435,"0,0450",1
1359,"25.082,56","0,9600",1,"0,0000",0,1436,"1,0000",3
1360,"65.885,40","0,9829",1,"0,0000",0,1437,"1,0000",3
1361,"54.233,97","0,9820",1,"0,0000",0,1438,"1,0000",3
1362,"2.900,00","1,0000",0,"0,8600",0,1439,"0,0000",-1
1363,"463.773.082,42","0,9985",0,"0,0000",0,1440,"0,0000",-1
1364,"81.600,00","0,7647",0,"0,7500",0,1441,"0,0000",-1
1365,"8.421,00","0,8816",0,"0,0000",0,1442,"0,1820",1
1366,"62.897,80","0,5106",0,"0,0000",0,1443,"0,0618",1
1367,"256.948,74","1,0123",1,"0,0000",0,1444,"1,0000",3
1368,"21.000,00","0,3790",0,"0,3300",0,1445,"0,0000",-1
1369,"446.505,54","0,9989",1,"0,3800",0,1446,"0,0000",-1
1370,"46.336,57","0,8899",0,"0,0000",0,1447,"0,1770",1
1371,"42.450,92","1,0000",1,"0,0000",0,1448,"1,0000",3
1372,"74.533,57","0,9300",0,"0,0000",0,1449,"0,1380",1
1373,"7.600,00","1,0000",0,"0,9600",0,1450,"1,0000",2
1374,"15,00","0,8500",1,"0,0000",0,1451,"0,6957",3
1375,"23.873,50","1,0621",0,"0,0000",0,1452,"0,0756",1
1376,"10.560,00","1,0000",0,"0,0000",0,1454,"1,0000",1
1377,"258.476,51","1,0000",1,"0,0000",0,1455,"1,0000",3
1378,"10.976,00","0,8798",0,"0,0000",0,1456,"0,1900",1
1379,"17.482,66","0,7093",0,"0,6100",0,1457,"1,0000",7
1380,"28.600,00","0,5402",0,"0,0000",0,1458,"0,0708",1
1381,"83.725,00","0,4300",0,"0,0000",0,1459,"0,0466",1
1382,"100.000,00","0,9896",0,"0,0000",0,1460,"0,1858",1
1383,"47.157,02","0,9377",1,"0,0000",0,1461,"1,0000",3
1384,"24.830,63","0,6464",0,"0,2500",0,1462,"1,0000",5
1385,"32.093,33","0,8815",0,"0,0000",0,1463,"0,1917",1
1386,"1.885,46","1,0000",0,"0,0000",0,1464,"0,6897",1
1387,"24.000,00","1,1500",0,"0,0000",0,1465,"0,0313",1
1388,"2.949,92","0,9983",0,"0,3300",0,1466,"0,0000",-1
1389,"19.444,56","0,9940",1,"0,0000",0,1467,"1,0000",3
1390,"15.980,00","0,6809",0,"0,0000",0,1468,"0,0981",1
1391,"8.058,62","0,5338",0,"0,0000",0,1469,"0,0638",1
1392,"12.280,00","0,8761",1,"0,0000",0,1470,"0,8512",3
1393,"21.500,19","0,9685",0,"0,0000",0,1471,"0,2948",1
1394,"33.636,07","1,0000",1,"0,5700",0,1472,"1,0000",4
1395,"39.600,00","1,0000",0,"0,0000",0,1473,"0,4547",1
1396,"318.022,80","1,0001",1,"0,0000",0,1474,"0,8848",3
1397,"20.000,00","1,9500",1,"0,6400",0,1475,"1,0000",4
1398,"90.960,00","0,2364",0,"0,0000",0,1476,"0,0213",1
1399,"23.897,30","1,0000",1,"0,0000",0,1477,"1,0000",3
1400,"397.210,14","0,9947",0,"0,7500",0,1478,"0,0000",-1
1401,"61.380,00","0,9919",1,"0,7500",0,1479,"1,0000",4
1402,"538.800,00","1,0000",1,"0,6100",0,1480,"1,0000",4
1403,"22.627,20","1,0000",1,"0,6100",0,1481,"1,0000",4
1404,"14.500,00","1,0000",1,"0,0000",0,1482,"1,0000",3
1405,"957.000,00","1,0000",1,"0,0000",0,1483,"0,1183",3
1406,"17.544,44","1,0000",0,"0,0000",0,1484,"0,9506",1
1407,"11.927,86","0,9994",1,"0,0000",0,1485,"1,0000",3
1408,"48.007,78","0,9997",0,"0,0000",0,1486,"0,3554",1
1409,"70.709,49","0,9998",1,"0,0000",0,1487,"1,0000",3
1410,"27.650,00","1,0000",1,"0,0000",0,1488,"1,0000",3
1411,"29.645,77","1,0000",1,"0,0000",0,1489,"1,0000",3
1412,"80.333,91","0,9281",0,"0,0000",0,1490,"0,1291",1
1413,"970.290,19","0,7983",0,"0,3500",0,1492,"0,0000",-1
1414,"218.525,22","0,7234",0,"0,7500",0,1493,"0,0000",-1
1415,"168.984,39","0,9140",1,"0,7600",1,1494,"0,0000",-1
1416,"32.177,64","0,9622",0,"0,5400",0,1495,"0,0000",-1
1417,"35,77","0,8974",0,"0,0000",0,1496,"0,1600",1
1418,"8.444,00","0,9474",0,"0,0000",0,1497,"0,2433",1
1419,"13.455,89","0,9258",0,"0,0000",0,1498,"0,2227",1
1420,"1.056.676,09","0,9080",0,"0,0000",0,1499,"0,0123",1
1421,"244.697,87","0,8184",0,"0,0000",0,1501,"0,0673",1
1422,"9.970,00","0,8315",1,"0,0000",0,1502,"0,7033",3
1423,"11.420,00","0,9630",0,"0,0000",0,1503,"0,2828",1
1424,"377.194,16","0,8253",0,"0,3500",0,1504,"0,0000",-1
1425,"60.749,50","1,0000",1,"0,0000",0,1505,"1,0000",3
1426,"40.864,70","0,6935",0,"0,0000",0,1506,"0,1132",1
1427,"50.400,00","0,9800",1,"0,0000",0,1507,"1,0000",3
1428,"4.022,99","0,9499",0,"0,0000",0,1508,"0,2284",1
1429,"12.135,96","0,8240",0,"0,0000",0,1509,"0,1542",1
1430,"4.000,00","0,8500",0,"0,0600",0,1510,"0,0001",1
1431,"95.845,80","0,9991",0,"0,0000",0,1511,"0,1823",1
1432,"8.195,00","0,5890",0,"0,0000",0,1512,"0,0706",1
1433,"177.000,00","0,6966",0,"0,0000",1,1513,"1,0000",0
1434,"226.984,47","1,0000",1,"0,0000",0,1514,"1,0000",3
1435,"124.709,12","0,9952",0,"0,0000",0,1515,"0,1330",1
1436,"122.947,20","1,0000",1,"0,0000",0,1516,"1,0000",3
1437,"10.500,00","0,7657",0,"0,0000",0,1517,"0,1331",1
1438,"8.852,11","0,9860",1,"0,0000",0,1518,"1,0000",3
1439,"35.040,64","0,9970",1,"0,0000",0,1519,"1,0000",3
1440,"526.856,93","0,9022",0,"0,2800",0,1520,"0,9999",5
1441,"44.979,89","0,8540",0,"0,7900",0,1521,"0,0000",-1
1442,"570.785,33","0,9898",1,"0,0000",0,1522,"0,2298",3
1443,"2.202,43","292,6892",0,"0,0000",0,1523,"0,0000",-1
1444,"10.808,00","0,7878",0,"0,0000",0,1524,"0,1453",1
1445,"1.083.993,10","0,9993",1,"0,0000",0,1525,"0,0978",3
1446,"26.410,77","0,9997",0,"0,0000",1,1526,"1,0000",0
1447,"137.600,00","0,7849",0,"0,9700",0,1527,"1,0000",2
1448,"21.246,28","1,0000",1,"0,0000",1,1528,"0,0000",-1
1449,"34.862,52","0,9950",0,"0,0000",0,1529,"0,5616",1
1450,"2.143.246,59","0,8237",1,"0,3300",0,1530,"0,0005",3
1451,"200.000,00","1,0000",0,"0,0000",0,1531,"0,0895",1
1452,"267.866,45","0,9844",1,"0,0000",0,1532,"1,0000",3
1453,"199.090,65","1,0000",0,"0,0000",0,1533,"0,0888",1
1454,"527.475,41","0,9901",1,"0,0000",0,1534,"0,2641",3
1455,"225.823,92","1,0043",0,"0,5100",0,1535,"0,0000",-1
1456,"239.082,86","0,9380",0,"0,0000",0,1536,"0,0761",1
1457,"73.350,00","1,0000",1,"0,0000",0,1537,"1,0000",3
1458,"286.140,00","1,0000",1,"0,6100",0,1538,"1,0000",4
1459,"206.794,80","0,0000",0,"0,0000",0,1539,"0,0103",1
1460,"78.450,49","0,8000",1,"0,0000",0,1540,"0,6260",3
1461,"20.105,00","1,0000",0,"0,0000",0,1541,"0,9514",1
1462,"4.985.400,00","0,1870",0,"0,0000",0,1542,"0,0013",1
1463,"399.000,00","1,0000",1,"0,0000",0,1543,"0,4637",3
1464,"1.000,00","1,0000",0,"0,0000",0,1544,"0,6243",1
1465,"846.185,09","0,9951",1,"0,1900",0,1545,"0,0000",-1
1466,"129.527,48","0,8103",0,"0,0000",0,1546,"0,0779",1
1467,"28.800,00","1,1500",0,"0,0000",0,1547,"0,0313",1
1468,"24.852,66","0,6430",0,"0,7500",0,1548,"0,0000",-1
1469,"1.151.379,00","0,6948",0,"0,5100",0,1549,"0,0000",-1
1470,"22.993,65","0,9795",1,"0,0000",0,1550,"1,0000",3
1471,"5.340,00","0,9551",1,"0,0000",0,1551,"1,0000",3
1472,"47.600,40","0,5218",1,"0,0000",0,1552,"0,2230",3
1473,"6.240,00","1,0000",1,"0,1900",0,1553,"0,0000",-1
1474,"30.000,00","0,7200",0,"0,0000",0,1554,"0,1233",1
1475,"12.500,00","0,9278",0,"0,0000",0,1555,"0,2273",1
1476,"2.909.257,36","0,9968",1,"0,3300",0,1556,"0,0005",3
1477,"219.128,61","1,0713",1,"0,5400",0,1557,"0,0000",-1
1478,"67.936,94","0,9686",0,"0,0000",0,1558,"0,1840",1
1479,"46.195,38","0,9881",0,"0,0000",0,1559,"0,3384",1
1480,"28.622,00","0,9235",0,"0,0000",0,1560,"0,2381",1
1481,"31.713,79","0,6924",0,"0,0000",0,1561,"0,1105",1
1482,"314.221,27","0,8250",1,"0,5700",0,1562,"1,0000",4
1483,"42.331,10","1,3008",1,"0,5700",0,1563,"1,0000",4
1484,"38.000,00","0,7076",0,"0,0000",0,1564,"0,1142",1
1485,"96.000,00","0,9937",1,"0,0000",0,1565,"1,0000",3
1486,"51.270,08","0,5242",0,"0,0000",0,1566,"0,0664",1
1487,"166.183,17","0,8655",0,"0,0000",0,1567,"0,0756",1
1488,"320,00","0,9063",0,"0,0000",0,1568,"0,1684",1
1489,"25.718,40","0,8927",0,"0,0000",0,1569,"0,2164",1
1490,"549.215,19","0,9656",1,"0,5700",0,1570,"1,0000",4
1491,"114.946,64","0,8696",0,"0,0000",0,1571,"0,0956",1
1492,"673.066,98","0,9546",0,"0,0600",0,1572,"0,0001",1
1493,"74.852,71","0,9875",0,"0,0000",0,1573,"0,2553",1
1494,"21.464,62","0,8992",0,"0,0000",0,1574,"0,2272",1
1495,"469.853,20","0,9573",1,"0,0000",0,1575,"0,3239",3
1496,"28.200,00","1,0000",0,"0,0000",0,1576,"0,7341",1
1497,"27.658,33","1,0042",0,"0,0000",0,1577,"0,5723",1
1498,"109.202,49","0,4487",0,"0,0000",0,1578,"0,0438",1
1499,"289.839,36","0,7911",0,"1,0000",0,1579,"1,0000",2
1500,"352.064,11","0,9999",1,"1,0000",0,1580,"0,0000",-1
1501,"618.769,38","0,9976",1,"1,0000",0,1581,"0,0000",-1
1502,"1.555.361,13","1,0000",1,"1,0000",0,1582,"0,0000",-1
1503,"539.470,06","0,9920",1,"1,0000",0,1583,"0,0000",-1
1504,"950.081,00","1,0000",1,"1,0000",0,1584,"0,0000",-1
1505,"75.947,55","0,9107",0,"1,0000",0,1585,"1,0000",2
1506,"252.551,55","0,9939",1,"0,0000",0,1586,"1,0000",3
1507,"106.056,30","0,8940",0,"0,5000",0,1587,"0,0000",-1
1508,"5.888.103,96","0,8700",0,"0,0000",0,1588,"0,0011",1
1509,"144.578,41","1,0000",1,"0,0000",0,1589,"1,0000",3
1510,"85.863,53","0,5390",0,"0,0000",0,1590,"0,0578",1
1511,"245.891,45","0,9996",0,"0,0000",0,1591,"0,0823",1
1512,"62.843,23","0,9517",0,"0,0000",0,1592,"0,1678",1
1513,"43.284,28","0,9294",1,"0,0000",0,1593,"1,0000",3
1514,"28.900,00","1,1487",0,"0,0000",0,1594,"0,0316",1
1515,"48.200,00","1,1432",0,"0,0000",0,1595,"0,0328",1
1516,"216.000,00","0,7867",0,"0,0000",0,1598,"0,0576",1
1517,"6.788,30","0,8037",0,"0,6700",0,1599,"1,0000",6
1518,"96.653,61","0,9165",0,"0,0000",0,1600,"0,1164",1
1519,"758.535,56","0,9869",0,"0,0000",0,1601,"0,0184",1
1520,"14.700,00","1,0000",1,"0,4900",0,1602,"0,0000",-1
1521,"799.474,92","0,9957",1,"0,0000",0,1603,"0,1450",3
1522,"164.595,30","0,7943",1,"0,0000",0,1604,"0,3989",3
1523,"50.775,17","0,9950",1,"0,5700",0,1606,"1,0000",4
1524,"71.690,87","0,7156",1,"0,2800",0,1607,"0,0005",3
1525,"579.486,32","0,9842",1,"0,5700",0,1608,"1,0000",4
1526,"5.413,00","0,9703",0,"0,0000",0,1609,"0,2670",1
1527,"9.962,75","0,7327",0,"0,6800",0,1610,"1,0000",6
1528,"50.000,64","0,9375",0,"0,0000",0,1611,"0,1872",1
1529,"350.083,43","0,0000",1,"0,0000",0,1612,"0,0705",3
1530,"144.360,42","0,6581",0,"0,7900",0,1613,"0,0000",-1
1531,"60.000,00","1,0000",1,"0,0000",0,1614,"1,0000",3
1532,"364.992,54","0,9150",0,"0,5300",1,1615,"0,2642",0
1533,"21.600,00","0,9704",0,"0,0000",0,1616,"0,3043",1
1534,"120.915,25","0,7999",1,"0,0000",0,1617,"0,4985",3
1535,"13.890,00","0,9770",0,"0,0000",0,1618,"0,3597",1
1536,"37.495,79","0,9548",0,"0,0000",0,1619,"0,2209",1
1537,"26.500,00","0,8282",1,"0,0000",0,1620,"0,7509",3
1538,"268.959,12","0,9993",1,"0,6800",0,1621,"1,0000",4
1539,"9.630,00","0,5670",0,"0,9700",0,1622,"1,0000",2
1540,"18.599,95","0,7617",0,"0,0000",0,1623,"0,1398",1
1541,"60.641,98","0,6424",0,"0,0000",0,1624,"0,0821",1
1542,"24.750,00","0,9899",0,"1,0000",0,1625,"1,0000",2
1543,"42.000,00","0,4257",0,"0,0000",0,1626,"0,0507",1
1544,"43.509,00","0,9675",0,"0,6100",0,1628,"1,0000",7
1545,"168.931,98","0,9704",0,"0,0000",0,1629,"0,0979",1
1546,"146.764,00","1,0808",0,"0,0000",0,1630,"0,0498",1
1547,"22.400,04","0,9911",0,"0,0000",0,1631,"0,5192",1
1548,"151.851,36","0,7338",0,"0,0000",0,1632,"0,0577",1
1549,"22.833,20","0,9731",0,"0,0000",0,1633,"0,3131",1
1550,"10.212,53","0,9693",1,"0,0000",0,1635,"1,0000",3
1551,"22.000,00","0,5855",0,"0,0000",0,1636,"0,0774",1
1552,"95,00","0,9474",0,"0,0000",0,1637,"0,1986",1
1553,"31.546,91","1,0000",1,"0,0000",0,1638,"1,0000",3
1554,"131.310,00","0,8599",0,"0,0000",0,1639,"0,0872",1
1555,"31.218,00","1,0823",0,"0,3500",0,1640,"0,0000",-1
1556,"42.873,21","0,3662",0,"0,2500",1,1641,"0,5601",0
1557,"150.575,00","0,8618",0,"0,2500",0,1642,"1,0000",5
1558,"269.524,89","0,4230",0,"0,0000",1,1643,"1,0000",0
1559,"23.870,36","0,9832",0,"0,0000",0,1644,"0,3717",1
1560,"60.970,83","0,9931",0,"0,0000",0,1645,"0,3180",1
1561,"83.624,15","0,9690",0,"0,0000",0,1646,"0,1581",1
1562,"8.000,00","0,9625",0,"0,0000",0,1647,"0,2633",1
1563,"85.377,60","1,5530",0,"0,0000",0,1648,"0,0089",1
1564,"64.446,79","0,9924",1,"0,0000",0,1649,"1,0000",3
1565,"325.287,92","0,9966",1,"0,0000",0,1650,"0,8262",3
1566,"41.194,71","1,0000",1,"0,0000",0,1651,"1,0000",3
1567,"57.447,88","0,9603",0,"0,7500",0,1652,"0,0000",-1
1568,"12.662,52","1,0000",1,"0,0000",0,1653,"1,0000",3
1569,"78.534,00","0,9617",0,"0,0000",0,1654,"0,1524",1
1570,"23.670,00","0,5247",0,"0,0000",0,1655,"0,0668",1
1571,"6.860,50","0,9297",0,"0,0000",0,1656,"0,2076",1
1572,"3.612,00","0,9564",0,"0,2500",0,1657,"1,0000",5
1573,"14.474,30","1,0000",0,"0,0000",0,1658,"0,9946",1
1574,"160.000,00","1,0000",0,"0,0000",0,1659,"0,1033",1
1575,"61.028,85","0,9181",0,"0,0000",0,1660,"0,1644",1
1576,"14.164,60","0,5718",0,"0,0000",0,1662,"0,0693",1
1577,"101.000,00","0,9604",0,"0,0000",0,1663,"0,1247",1
1578,"20.400,00","1,0000",0,"0,0000",0,1664,"0,9533",1
1579,"15.273,00","0,5173",0,"0,0000",0,1665,"0,0617",1
