id,cd_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,vl_licitacao,indicador1,indicador2,indicador3,indicador4
13629,88028,9,2018,PRP,205000.00,0.99756098,1,0.0,0
13660,43600,16,2019,PRP,110000.00,0.83890909,0,0.0,0
13662,43600,1,2019,PRP,10082.00,1.12487602,0,0.0,0
13686,83000,22,2019,CNV,2700.00,1.03703701,1,0.0,0
13725,7100,542,2018,PRE,117720.00,0.63369012,1,0.0,0
13735,50000,60,2018,PRE,26403.96,1.14092731,1,0.0,0
13744,83000,15,2019,TMP,161938.80,1.08059263,1,0.0,0
13749,73400,1,2018,PRP,240000.00,0.80833334,0,0.0,0
13764,58001,5,2019,PRP,46326.66,0.82026201,1,0.0,0
13766,88037,13,2019,PRP,7400.00,0.44945946,0,0.28,0
13770,88037,8,2019,CNV,16827.00,0.66720152,1,0.28,0
13772,88037,4,2019,CNV,4251.00,0.67043048,0,0.28,0
13774,42200,15,2019,PRP,33813.40,0.99368888,1,0.0,0
13777,88300,12,2018,PRP,10401.99,0.64891428,1,0.0,0
13806,8600,642019,2019,PRE,2403000.00,0.76570946,1,0.0,0
13808,8600,652019,2019,PRE,3077268.00,0.99993372,1,0.0,0
13810,8600,292019,2019,PRE,1443000.00,1.0,1,0.0,0
13813,70200,3,2018,PRP,292000.00,0.94520545,0,0.0,0
13814,45003,21,2019,PRP,19560.67,0.89438653,0,0.0,0
13819,45003,88,2018,PRP,254513.33,0.69898105,1,0.0,0
13820,71100,1,2019,CNV,62801.40,0.96583831,0,0.25,0
13829,54912,2,2018,PRE,160000.00,1.0,1,0.0,0
13832,75900,24,2019,PRP,55302.00,0.9927308,0,0.0,0
13841,59600,8,2018,PRP,3998.40,0.96038413,0,0.95999998,0
13843,52400,21,2018,PRE,94000.00,0.91468084,1,0.0,0
13845,77900,3,2018,PRP,150000.00,1.0,1,0.95999998,0
13849,63600,26,2018,PRP,43409.67,0.99977726,0,0.50999999,0
13853,70600,29,2018,PRP,59900.00,0.95158595,1,0.75,0
13856,88037,11,2019,CNV,29930.00,0.13752088,1,0.28,0
13867,88261,90,2018,PRE,70980.00,0.62062383,1,0.0,0
13869,49300,211,2018,PRP,5733.98,0.45866919,1,0.86000001,0
13879,62700,73,2018,PRP,9052.00,0.99425542,1,0.0,0
13899,54912,131,2018,PRE,3000000.00,1.0,1,0.0,0
13909,7100,477,2018,PRE,192000.00,0.9375,1,0.0,0
13921,75601,4,2018,PRP,44000.00,0.98863637,1,0.0,0
13926,44800,24,2019,CNV,45789.30,0.94272417,1,0.0,0
13930,69800,42,2019,PRP,8220.00,0.72627735,1,0.0,0
13958,57000,6,2019,PRP,15941.86,1.0000025,0,0.30000001,0
13977,1400,827,2018,RIN,312879.90,1.0,1,0.0,0
13979,43600,46,2018,PRP,285000.00,0.92631578,1,0.0,0
13989,7100,1174,2018,PRE,47600.00,0.54955882,1,0.0,0
14006,46700,3,2019,CNV,70665.60,0.83531451,1,0.0,0
14010,45003,47,2019,PRP,14580.00,1.0,0,0.0,0
14032,88037,4,2019,TMP,299024.57,0.99883199,1,0.28,0
14052,44900,24,2019,PRP,14000.00,1.0,0,0.0,0
14063,83000,5,2018,TMP,10000.00,0.46000001,1,0.0,0
14067,73400,33,2018,PRP,11395.42,0.98707199,0,0.0,0
14074,76800,11,2019,PRP,4640.00,1.0,0,0.0,0
14087,7100,500,2018,PRE,719038.02,0.99997771,1,0.0,0
14090,80300,15,2019,PRP,426034.00,0.99226469,0,0.56999999,0
14108,60100,70,2019,PRP,29250.00,0.37692308,1,0.75,0
14109,75900,65,2018,PRP,235000.00,0.98723406,1,0.0,0
14140,65200,10,2019,PRP,349010.00,0.80799979,0,0.0,0
14141,54912,118,2018,PRE,200000.00,1.0,1,0.0,0
14151,48700,23,2018,PRP,68320.00,0.97921544,0,0.41999999,0
14187,74400,1,2018,PRE,53500.00,1.0,1,0.0,0
14203,68800,14,2018,PRP,22300.00,1.0,1,0.25,0
14208,68800,5,2019,CNV,14400.00,0.755,1,0.25,0
14218,60100,44,2019,PRP,547500.00,0.81210959,0,0.75,0
14293,68501,1,2018,PRP,18920.00,0.86680764,0,0.0,0
14309,85400,2,2018,CNV,60320.00,0.92838198,1,0.0,0
14325,47600,140,2018,PRE,102890.00,1.0,1,0.33000001,1
14349,47600,11,2018,TMP,299904.81,1.0033344,1,0.33000001,0
14353,82000,13,2018,PRP,185300.00,1.0,1,0.0,0
14364,43500,9,2019,CNV,34131.20,0.9999994,0,0.0,0
14372,70200,6,2019,PRP,55000.00,0.93454546,0,0.0,0
14382,54900,230,2019,PRE,1063914.00,0.77585596,1,0.0,0
14384,50000,1,2019,CNV,166813.30,0.63511002,0,0.0,0
14388,66200,2,2019,CNV,56666.00,0.716479,1,0.0,0
14396,41500,15,2019,CNV,7000.00,0.42654285,1,0.19,0
14404,46700,13,2019,PRP,24405.10,0.94174987,0,0.0,0
14444,50000,12,2019,PRE,822006.00,1.02699983,1,0.0,0
14469,65200,22,2019,PRP,32994.00,0.90016365,1,0.0,0
14475,86800,24,2019,PRP,65527.80,0.99630994,1,0.0,0
14484,45003,67,2019,PRP,936992.00,0.51441103,1,0.0,0
14511,52400,40,2019,PRP,6059.67,0.95186704,0,0.0,0
14520,72800,17,2019,PRP,25460.00,0.81578946,1,0.0,0
14530,83700,14,2019,PRP,20008.00,0.81097561,0,0.0,0
14538,43000,31,2019,PRP,59542.31,0.57941908,0,0.0,0
14558,50000,58,2019,PRP,57850.00,1.0,0,0.0,0
14578,69700,10,2019,PRP,87789.00,0.92266685,1,0.25,0
14584,88028,14,2019,PRP,48290.00,0.91530335,0,0.0,0
14606,56700,32,2019,PRP,19858.13,0.99999344,1,0.0,0
14608,88032,3,2019,CNV,14924.00,0.86518359,1,0.0,0
14609,88032,11,2019,CNV,4838.00,1.0739975,0,0.0,0
14612,88032,1,2019,CNV,24384.00,0.95706201,0,0.0,0
14613,45003,57,2019,PRP,1340240.00,0.56270516,1,0.0,0
14618,41500,8,2019,CNV,11021.93,0.99756575,0,0.19,0
14622,50000,80,2019,CNV,12832.66,1.07538104,1,0.0,0
14625,7100,15,2019,PRE,214800.00,0.65899444,0,0.0,0
14643,48000,2,2019,CNV,60240.00,0.83047807,0,0.0,0
14646,50100,12,2019,CNV,4260.00,1.0,0,0.0,0
14655,88032,21,2019,CNV,5542.29,1.03672123,0,0.0,0
14656,88032,5,2019,CNV,4506.89,0.97229576,0,0.0,0
14658,40700,10,2019,CNV,8700.00,1.0,1,0.0,0
14659,40700,3,2019,CNV,13200.00,1.0,0,0.0,0
14668,7100,283,2019,PRE,19800.00,0.69141412,0,0.0,0
14685,7100,98,2019,PRE,4900.00,0.89795917,0,0.0,0
14695,82900,1,2019,PRP,66842.00,0.99999982,0,0.0,0
14696,82900,11,2019,CNV,149775.00,1.00267065,1,0.0,0
14701,45002,6,2019,PRP,17281.10,0.49533883,0,0.0,0
14710,88326,378,2019,PRE,109783.58,0.95187277,1,0.0,0
14711,7100,438,2019,PRE,57669.32,0.60699517,0,0.0,0
14712,69300,26,2019,PRP,7993.44,0.97232103,0,0.67000002,0
14715,7100,522,2019,PRE,35260.00,0.99262619,1,0.0,0
14719,7100,175,2019,PRE,198073.44,0.93465334,0,0.0,0
14725,82900,1,2019,CNV,37800.00,0.90917987,0,0.0,0
14726,88300,22,2019,TMP,13686.41,0.99368572,0,0.0,0
14743,900,31,2019,PRE,98700.00,0.73191488,0,0.0,0
14750,81300,6,2019,PRP,5605.51,0.94371432,0,0.0,0
14751,81300,8,2019,PRP,4394.33,0.61442816,0,0.0,0
14762,59000,1,2019,CNV,27090.00,0.95322996,1,0.0,0
14768,51600,14,2019,PRP,52000.00,0.99038464,1,0.0,0
14772,8200,748,2019,PRE,518346.67,0.87972015,0,0.0,0
14775,88032,24,2019,CNV,34277.79,0.71720725,1,0.0,0
14776,88032,23,2019,CNV,6686.33,1.0418092,1,0.0,0
14777,88032,10,2019,PRP,574000.00,0.99024391,0,0.0,0
14780,7100,395,2019,PRE,71200.00,0.56460673,0,0.0,0
14789,61200,83,2019,PRP,39798.89,0.45981181,1,0.0,0
14807,69000,2,2019,TMP,311010.00,0.6651876,0,0.46000001,0
14818,47600,39,2019,PRE,19000.00,0.59473681,1,0.33000001,0
14847,46904,18,2019,TMP,24000.00,1.0,1,0.0,0
14854,45003,56,2019,PRP,1120344.00,0.91400033,0,0.0,0
14855,43600,4,2019,PRP,22500.00,0.95013332,0,0.0,0
14873,54900,211,2019,PRE,3151925.00,0.46388158,1,0.0,0
14878,43600,10,2019,PRP,110378.00,1.01879203,0,0.0,0
14880,50000,59,2019,PRP,29877.00,0.85219401,1,0.0,0
14882,50000,63,2019,PRP,129878.90,0.99785262,0,0.0,0
14884,49300,14,2019,CNV,4900.40,0.96930861,1,0.86000001,0
14893,43600,7,2019,PRP,75.00,1.0,0,0.0,0
14921,85401,10,2019,PRE,2112.15,1.0,0,0.0,0
14931,7100,164,2019,PRE,512255.00,0.74617952,0,0.0,0
14954,60100,23,2019,TMP,104571.46,0.91314697,1,0.75,0
14958,88300,16,2019,TMP,359316.63,1.07317972,1,0.0,0
14961,65200,23,2019,PRP,46470.00,0.90165699,1,0.0,0
14976,45001,5,2019,PRP,325833.33,0.70818412,0,0.0,0
14983,50000,79,2019,CNV,16616.63,0.92997193,1,0.0,0
14987,82000,3,2019,CNV,20720.02,0.89526939,0,0.0,0
15000,75900,53,2019,PRP,4820.98,0.99958932,1,0.0,0
15001,75900,32,2019,PRP,8586.39,0.98411554,0,0.0,0
15006,7100,76,2019,PRE,37899.80,0.94195747,0,0.0,0
15016,49300,43,2019,PRP,11331.33,0.94428456,0,0.86000001,0
15025,53500,8,2019,PRP,140000.00,0.85278571,0,0.0,0
15053,59600,13,2019,PRP,26595.00,0.94002634,0,0.95999998,0
15062,59600,19,2019,PRE,1260000.00,0.74920636,1,0.95999998,0
15067,50103,9,2019,PRP,25200.00,0.95238096,1,0.0,0
15097,78000,1,2019,PRP,41935.98,0.90800333,0,0.0,0
15100,50000,16,2019,TMP,251549.22,0.99998188,1,0.0,0
15142,45003,28,2019,PRP,92499.75,0.8837862,0,0.0,0
15144,83700,24,2019,PRP,49952.25,0.8588202,0,0.0,0
15165,7100,370,2019,PRE,131201.00,0.77214319,0,0.0,0
15166,8200,725003,2019,PRE,298227.60,0.72337371,1,0.0,0
15187,7100,24,2019,PRE,89700.00,1.0,0,0.0,0
15200,88037,5,2019,PRP,3429.41,0.99402815,0,0.28,0
15203,54700,2,2019,TMP,37840.00,0.83720928,0,0.56999999,0
15229,66600,32,2019,PRP,896.31,0.55432832,0,0.0,0
15238,43000,139,2019,PRE,5685.23,1.0,1,0.0,0
15241,86500,14,2019,PRP,29239.30,0.98859209,0,0.25,0
15242,86500,21,2019,PRP,6515.25,0.94010204,0,0.25,0
15243,44800,27,2019,CNV,144790.00,0.74307621,1,0.0,0
15248,59000,14,2019,CNV,21297.22,0.99444902,0,0.0,0
15272,44500,310,2019,PRE,72450.00,0.93995857,1,0.97000003,0
15282,78800,8,2019,PRP,230000.00,1.0,0,0.75,0
15333,69800,4,2019,CNV,28674.00,0.52277327,0,0.0,0
15344,62600,8,2019,PRP,648000.00,0.35111111,0,0.0,0
15345,67400,1,2019,CNV,62850.83,0.90724337,0,0.0,0
15359,44601,5,2019,PRP,13452.00,0.97230154,0,0.0,0
15362,61000,3,2019,CNV,71820.00,1.0,0,0.61000001,0
15394,51900,19,2019,PRP,39886.50,0.99359936,1,0.0,0
15397,73400,39,2019,PRP,10225.32,0.63528574,0,0.0,0
15404,54000,1,2019,TMP,122771.36,0.84926975,0,0.49000001,0
15411,44800,10,2019,CNV,48426.50,0.74290913,0,0.0,0
15422,82400,1,2019,PRE,77723.00,0.83373004,1,0.0,0
15442,1593,10,2019,PRE,22054.00,0.90233064,1,0.0,0
15445,74000,4,2019,PRP,463333.33,0.97114319,0,0.67000002,0
15483,88037,6,2019,TMP,44535.00,0.83417535,1,0.28,0
15484,88037,5,2019,TMP,236952.00,0.75922549,1,0.28,0
15485,88037,12,2019,CNV,16654.20,0.99279463,1,0.28,0
15503,77100,11,2019,PRP,750000.00,0.93333334,1,0.0,0
15524,7100,487,2019,PRE,95908.80,0.80284601,1,0.0,0
15526,84100,29,2019,PRP,21500.00,0.47572094,0,0.67000002,0
15559,88042,15,2019,PRP,136266.00,0.90704948,0,0.0,0
15579,69800,1,2019,PRE,68700.00,0.67248911,1,0.0,0
15582,70200,1,2019,PRP,101000.00,1.0,0,0.0,0
15592,45003,20,2019,PRP,606374.00,1.02412045,0,0.0,0
15603,45003,13,2019,PRP,706000.00,0.9348442,0,0.0,0
15606,81300,25,2019,PRP,3707.07,0.98460507,1,0.0,0
15608,81300,23,2019,PRP,3160.38,0.98089468,1,0.0,0
15639,54912,28,2019,PRE,160000.00,1.0,1,0.0,0
15646,40700,5,2019,CNV,38797.33,0.61578828,0,0.0,0
15648,7100,293,2019,PRE,447600.00,0.89812332,1,0.0,0
15649,48000,34,2019,PRP,50998.62,0.88234973,1,0.0,0
15653,70300,5,2019,CNV,22497.00,0.86233717,1,0.0,0
15676,83000,4,2019,CHP,20093.04,1.0,0,0.0,0
15711,73400,59,2019,PRP,50165.93,0.97675854,1,0.0,0
15719,75100,10,2019,PRP,145470.00,0.99865949,1,0.0,0
15738,88109,1,2019,CNV,6750.00,0.89259261,1,0.0,0
15745,42500,45,2019,PRP,38330.84,0.91049403,0,0.0,0
15757,63501,1,2019,PRP,51836.00,1.0,0,0.14,0
15758,78200,10,2019,PRE,53430.00,0.94890511,0,0.0,0
15769,85400,6,2019,PRE,108578.75,0.72785884,1,0.0,0
15770,69500,2,2019,TMP,142500.00,0.79122806,1,0.43000001,0
15774,56700,20,2019,PRP,58399.80,0.44178233,0,0.0,0
15787,76400,19,2019,PRP,15322.97,0.82155746,1,0.52999997,0
15790,68200,88,2019,PRP,17270.00,0.83960623,1,0.38,0
15815,72800,58,2019,CNV,2168.60,0.83360231,1,0.0,0
15819,55200,29,2019,PRP,50000.00,0.81800002,0,0.0,0
15833,63900,41,2019,PRP,70400.00,0.47585228,1,0.0,0
15841,56700,7,2019,PRP,321069.60,0.70715195,0,0.0,0
15851,81300,31,2019,PRP,7598.57,0.96070707,1,0.0,0
15859,43800,11,2019,CNV,440.00,0.96136361,0,0.28,0
15868,81900,7,2019,CNV,9639.60,0.75694633,1,0.93000001,0
15869,7100,559,2019,PRE,134400.00,0.71339285,1,0.0,0
15883,54912,86,2019,PRE,3000000.00,1.0,1,0.0,0
15884,49300,245,2019,PRP,4863.00,0.96341765,1,0.86000001,0
15895,56700,35,2019,PRP,16115.00,1.0,1,0.0,0
15905,46904,17,2019,TMP,23475.23,0.99867177,1,0.0,0
15922,88042,18,2019,PRP,121133.33,0.8048982,0,0.0,0
15932,44800,3,2019,CNV,123500.00,0.94736844,0,0.0,0
15935,60100,12,2019,PRP,8870.00,1.02029312,0,0.75,0
15956,45003,66,2019,PRP,82469.75,0.7760421,1,0.0,0
15997,44800,35,2019,CNV,31648.00,0.99374998,1,0.0,0
15998,59500,10,2019,CNV,10206.78,0.88035893,1,0.0,0
16033,48800,96,2019,PRP,285000.00,0.77543861,1,0.0,0
16034,48800,97,2019,PRP,11210.00,0.98572701,1,0.0,0
16050,7100,41,2019,PRE,509400.00,0.33274442,0,0.0,0
16082,88037,28,2019,PRP,18539.00,1.0,1,0.28,0
16088,77000,51,2019,PRE,6314.90,0.72083485,1,0.0,0
16096,47600,52,2019,PRE,15929.10,0.53374016,1,0.33000001,0
16100,44800,22,2019,CNV,97810.50,0.64715445,0,0.0,1
16133,7100,231,2019,PRE,60796.00,0.838871,0,0.0,0
16136,55800,5,2019,CNV,80000.00,0.9375,0,0.0,0
16142,53300,2,2019,CNV,81312.00,0.86088157,0,0.18000001,0
16148,75400,2,2019,PRP,340000.00,0.99705881,0,0.0,0
16168,7100,325,2019,PRE,290000.00,0.50689656,0,0.0,0
16179,44400,30,2019,CNC,37031.14,0.68900204,0,0.0,0
16196,63900,10,2019,PRP,50000.00,0.83999997,0,0.0,0
16209,70100,4,2019,PRP,390000.00,0.94358975,0,0.88,0
16210,77900,5,2019,PRP,50000.00,0.778,0,0.95999998,0
16223,72800,51,2019,CNV,114966.67,0.78196579,1,0.0,0
16229,60100,72,2019,PRP,18454.00,0.99436438,1,0.75,0
16237,3400,5,2019,CNV,61184.00,0.89288735,0,0.0,0
16238,40800,9,2019,PRP,167000.00,0.994012,0,0.40000001,0
16239,40800,8,2019,PRP,357000.00,0.99439776,0,0.40000001,0
16240,40800,15,2019,PRP,148740.00,0.77114427,0,0.40000001,0
16241,48800,56,2019,PRP,170000.00,0.90411764,0,0.0,0
16242,63201,2,2019,TMP,131999.00,0.74960417,0,0.0,0
16259,86500,41,2019,PRP,16327.75,0.97992682,1,0.25,0
16282,7100,84,2019,PRE,1161600.00,0.68061459,0,0.0,0
16285,82900,5,2019,CNV,171200.00,0.96258879,1,0.0,0
16287,63201,3,2019,CNV,31680.00,0.47979799,0,0.0,0
16291,70200,5,2019,PRP,156000.00,0.94871795,0,0.0,0
16292,50700,56,2019,PRP,51750.00,1.0,1,0.0,0
16297,45003,18,2019,PRP,243720.00,0.81610042,0,0.0,0
16306,44100,21,2019,CNV,11751.00,0.92758065,0,0.25,0
16320,83000,14,2019,TMP,72632.40,0.95691508,0,0.0,0
16331,75900,21,2019,PRP,240100.90,0.99999624,0,0.0,0
16336,53500,10,2019,PRE,15687.00,0.88831455,1,0.0,0
16345,67600,32,2019,PRE,195000.00,0.96410257,1,0.0,0
16364,88326,134,2019,PRE,15.39,0.50162441,0,0.0,0
16396,62300,32,2019,PRP,31516.50,0.79006237,0,0.69,0
16405,69800,17,2019,PRP,190000.00,0.95210528,0,0.0,0
16406,62900,1,2019,CNV,27328.28,0.89355791,0,0.0,0
16414,55400,18,2019,PRP,283333.33,0.99529415,0,0.46000001,0
16431,7100,626,2019,PRE,55635.00,0.86418623,1,0.0,0
16438,57300,7,2019,PRE,285740.00,1.0,0,0.0,0
16442,7100,161,2019,PRE,740.00,0.91216218,0,0.0,0
16443,7100,213,2019,PRE,350.00,0.55722857,0,0.0,0
16446,62700,83,2019,PRP,12068.33,0.72086281,1,0.0,0
16450,7105,140,2019,PRE,59900.00,0.91636062,0,0.0,0
16455,42600,39,2019,PRP,17355.00,0.55589169,1,0.0,0
16459,67800,4,2019,CNV,7500.00,1.0,1,0.14,0
16482,71300,14,2019,PRP,34910.06,0.95960391,1,0.0,0
16485,88032,4,2019,PRP,80000.00,0.98750001,0,0.0,0
16489,50000,62,2019,CNV,42665.00,0.93043476,0,0.0,0
16493,67900,2,2019,PRP,62100.00,1.07890499,0,0.0,0
16497,45003,23,2019,PRP,118318.32,0.59148914,0,0.0,0
16508,86100,14,2019,PRP,20295.75,0.67649633,0,0.25,0
16509,82900,15,2019,PRP,15340.00,1.0,1,0.0,0
16514,88258,5,2019,PRE,67430000.00,0.62197834,0,0.0,0
16515,74900,9,2019,PRP,74.00,1.02027023,1,0.0,0
16519,50001,2,2019,CNV,3101.70,0.64319569,0,0.0,0
16524,47900,5,2019,PRP,450000.00,0.99333334,0,0.0,0
16526,50000,38,2019,CNV,111741.67,0.36244312,1,0.0,0
16531,74900,4,2019,PRE,1200.00,0.98100001,1,0.0,0
16534,50100,17,2019,CNV,8601.00,0.9247762,0,0.0,0
16547,68500,40,2019,PRP,4675.00,0.86417115,1,0.0,0
16548,68500,20,2019,PRP,1656.00,1.0,0,0.0,0
16557,72800,23,2019,CNV,52470.00,0.92424244,0,0.0,0
16562,45003,60,2019,PRP,480571.90,1.01961851,1,0.0,0
16566,55200,28,2019,PRP,75000.00,0.99866664,1,0.0,0
16582,85400,5,2019,PRE,190733.34,0.93743443,1,0.0,0
16583,85400,8,2019,PRE,184966.67,0.73256439,0,0.0,0
16608,54911,17,2019,PRE,113469.10,0.99991983,1,0.0,0
16622,65900,10,2019,PRP,14322.00,0.9999302,0,0.0,0
16623,88300,3,2019,PRE,22009.25,0.99503618,1,0.0,0
16624,44500,341,2019,PRE,79792.00,0.9899739,0,0.97000003,0
16639,77900,2,2019,PRP,120000.00,1.0,0,0.95999998,0
16646,46700,4,2019,CNV,51335.10,0.60297924,1,0.0,0
16648,41100,6,2019,CNC,40825.00,1.0,1,0.14,0
16649,52400,92,2019,PRE,482000.00,0.95435685,1,0.0,0
16650,83000,12,2019,CNV,14052.00,1.0,0,0.0,0
16652,69800,6,2019,PRP,10860.00,0.65377533,0,0.0,0
16653,88394,31004,2019,RIN,75900.00,1.0,1,0.0,0
16657,63201,1,2019,CNV,15140.01,0.94517773,0,0.0,0
16661,54405,16,2019,PRP,300000.00,0.94999999,0,0.0,0
16662,55800,11,2019,PRP,175000.00,0.89999998,0,0.0,0
16670,45003,9,2019,PRP,631423.08,0.95815313,0,0.0,0
16677,80300,1,2019,CNV,43044.69,1.01519144,0,0.56999999,0
16678,42101,11,2019,PRP,70380.00,0.99758452,1,0.0,0
16683,8400,1,2019,PRE,529290.30,0.76515514,1,0.0,0
16686,54405,26,2019,PRP,32200.00,1.10248446,0,0.0,0
16699,7100,25,2019,PRE,116000.00,0.39603448,0,0.0,0
16704,83000,7,2019,TMP,114773.16,2.03838587,0,0.0,0
16720,40100,2,2019,PRP,42206.02,0.90466833,0,0.79000002,0
16739,59500,9,2019,CNV,12896.00,1.0,1,0.0,0
16745,60100,2,2019,PRP,30473.50,1.1818465,0,0.75,0
16767,75000,1,2019,PRP,32016.60,1.02955961,0,0.0,0
16774,48800,52,2019,PRP,206666.67,0.9580645,0,0.0,0
16782,78200,1,2019,PRE,2122047.50,0.49433389,1,0.0,0
16795,7100,362,2019,PRE,167000.00,0.74101794,0,0.0,0
16796,78800,12,2019,PRP,185000.00,0.95675677,0,0.75,0
16826,900,27,2019,PRE,19794.00,0.90936649,1,0.0,0
16835,69800,3,2019,CNV,81600.00,0.9517647,0,0.0,0
16837,45009,9,2019,PRP,9772.00,1.0,0,0.0,0
16849,8200,731002,2019,PRE,175168.00,0.4863902,1,0.0,0
16854,88032,3,2019,PRP,190000.00,0.86315787,0,0.0,0
16860,42701,4,2019,PRP,22900.00,0.98427945,1,0.34999999,0
16862,83000,7,2019,CNV,12000.00,1.0,1,0.0,0
16877,46904,14,2019,PRE,20000.00,0.79364997,1,0.0,0
16884,88300,28,2019,TMP,16385.00,0.98260605,1,0.0,0
16895,53100,7,2019,PRE,179000.00,0.91060895,1,0.0,0
16899,59600,1,2019,PRE,11999.40,0.58169574,0,0.95999998,0
16905,76400,8,2019,CNV,12848.49,0.92263758,1,0.52999997,0
16908,88196,6,2019,PRP,73860.00,0.98564851,1,0.0,0
16909,88201,3,2019,TMP,58320.12,0.82321507,1,0.5,0
16917,68800,11,2019,PRP,6450.00,0.93023258,1,0.25,0
16926,88046,8,2019,PRP,25000.00,0.99199998,0,0.0,0
16932,81100,58,2019,PRP,101875.00,1.0,0,0.34999999,0
16936,80100,16,2019,PRP,32406.00,0.95661294,1,0.0,0
16950,63900,12,2019,PRP,73000.00,0.87534249,0,0.0,0
16954,76400,4,2019,CNV,75257.70,0.9723562,1,0.52999997,0
16964,85400,4,2019,CNV,4100.00,0.92682928,1,0.0,0
16970,74401,1,2019,CNV,25000.00,0.80216002,0,0.0,0
16973,83000,2,2019,PRE,17248.33,0.99128437,0,0.0,0
16986,54400,2,2019,PRP,512146.67,0.97703844,0,0.0,0
16991,68500,43,2019,PRP,595580.00,1.10000002,1,0.0,0
16992,55200,16,2019,PRP,94150.00,0.99840683,0,0.0,0
16993,50000,4,2019,TMP,25148.04,0.99412322,1,0.0,0
5,86800,6,2016,PRP,44000.00,1.0,0,0.0,0
6,79100,3,2016,PRP,18000.00,1.0,0,0.0,0
42,56700,18,2016,CNV,82668.03,0.75821328,0,0.0,0
44,54901,4,2016,PRE,36633.86,0.5855239,1,0.0,0
51,58400,21,2016,PRP,10136.63,0.92514968,0,0.33000001,0
55,57700,12,2016,PRP,30351.00,0.82366312,0,0.0,1
69,52400,13,2016,TMP,13071.34,0.98383182,1,0.0,0
88,78000,6,2016,CNV,14500.00,0.99753106,0,0.0,0
91,47700,5,2016,CNC,660937.47,0.80037296,1,0.0,0
97,49201,8,2016,PRP,48835.50,0.98289156,0,0.0,0
101,49201,7,2016,PRP,44833.33,0.93234205,0,0.0,0
128,82300,8,2016,PRP,32461.60,0.77014071,0,0.49000001,0
149,84100,40,2016,CNV,6000.00,0.72416669,1,0.67000002,0
154,84201,2,2016,PRP,52800.00,0.92045456,0,0.0,0
155,55700,52,2016,PRP,20153.02,0.83307612,0,0.0,0
156,51000,3,2016,CNV,83000.00,0.83132529,1,0.28,0
162,72800,20,2016,CNV,22000.00,0.98327273,0,0.0,0
176,54101,6,2016,TMP,58491.39,0.76325762,0,0.0,0
186,58400,44,2016,PRP,5572.93,0.93256152,0,0.33000001,0
192,62700,52,2016,PRP,27752.74,0.79285866,0,0.0,0
200,55601,13,2016,TMP,96592.09,0.90730119,1,0.0,0
212,45004,35,2016,PRP,420371.88,1.0,0,0.0,0
240,69800,3,2016,CNV,9351.81,0.85375988,0,0.0,0
243,85400,6,2016,CNV,21486.91,0.9500007,1,0.0,0
247,51000,4,2016,CNV,14040.45,0.99569458,1,0.28,0
248,88041,16,2016,PRP,2799.48,0.96446484,0,0.0,0
249,88041,14,2016,CNV,4849.06,0.83333266,0,0.0,0
250,88041,15,2016,CNV,4800.00,0.91229165,0,0.0,0
253,55400,12,2016,PRP,49129.02,1.0,0,0.46000001,0
254,45004,45,2016,PRP,12950.00,0.46324325,0,0.0,0
259,48500,47,2016,PRP,16970.00,0.55981141,0,0.0,0
263,71600,29,2016,PRP,49290.66,0.98897034,0,0.50999999,0
279,75400,18,2016,CNV,46183.03,1.04995215,0,0.0,0
280,88027,28,2016,PRP,11191.82,0.80415875,0,0.85000002,0
294,69700,8,2016,CNV,35514.00,0.98935634,0,0.25,0
295,44500,19,2016,CNC,12243336.80,0.77467442,0,0.97000003,1
307,76800,9,2016,CNV,555.14,64.83931732,0,0.0,0
310,63600,26,2016,PRP,140963.40,0.56049508,0,0.50999999,0
317,76701,1,2016,TMP,50746.00,0.73779213,1,0.0,0
320,45004,52,2016,PRP,263575.00,0.4495874,0,0.0,0
336,68400,4,2016,TMP,30000.00,1.0,1,0.0,0
338,53000,2,2016,CNV,32500.00,0.98228645,0,0.0,0
362,45004,59,2016,PRP,207324.02,0.67015272,0,0.0,0
372,86500,4,2016,TMP,35000.00,0.89957142,1,0.25,0
374,86500,3,2016,CNC,159729.31,0.99348903,1,0.25,0
385,51300,23,2016,CNV,7471.00,0.98998797,1,0.0,0
386,55602,3,2016,CNC,509555.64,0.8234551,0,0.0,0
391,77200,8,2016,CNV,12337.50,0.68449849,0,0.0,0
394,70700,10,2016,PRP,33000.00,1.0454545,0,0.06,0
408,75700,13,2016,CNV,18451.50,1.0,0,0.46000001,0
415,54911,13,2016,PRE,51500.00,0.91009706,1,0.0,0
431,88041,18,2016,CNV,2310.00,0.85930735,0,0.0,0
432,43101,2,2016,PRP,159296.00,0.28249297,0,0.79000002,0
441,88319,10,2016,CNV,80000.00,0.97500002,0,0.0,0
443,86000,9,2016,TMP,14057.64,0.98594075,1,0.0,0
451,51300,22,2016,CNV,11319.68,0.9046793,0,0.0,0
457,86000,3,2016,PRP,163000.00,0.98466259,0,0.0,0
459,86000,4,2016,PRP,24000.00,0.91666669,0,0.0,0
460,69300,18,2016,PRP,16716.63,0.71671146,0,0.67000002,0
467,63900,21,2016,PRP,17850.00,0.66666669,0,0.0,0
473,44300,17,2016,PRP,95250.00,0.88713908,0,0.0,0
480,49900,28,2016,PRP,13248.80,1.0,0,0.85000002,0
