,Id,Grupo,Prob
2074,2184,1,0.22947193763192997
2075,2185,1,0.027824915537450423
2076,2186,1,0.6303334350620928
2077,2187,3,1.0
2078,2188,1,0.07958940670152821
2079,2189,3,0.0004778323859405649
2080,2190,-1,0.0
2081,2191,3,0.00047777405412552783
2082,2192,3,0.06523645286795271
2083,2193,3,0.7261879231209315
2084,2194,-1,0.0
2085,2195,-1,0.0
2086,2196,-1,0.0
2087,2197,3,0.0004778523874803378
2088,2198,1,0.07185278859580324
2089,2199,3,1.0
2090,2200,1,0.29940455495863794
2091,2201,-1,0.0
2092,2202,1,0.022067655093054535
2093,2203,1,0.12602607070984176
2094,2205,-1,0.0
2095,2206,1,0.9857622319472572
2096,2207,3,0.42669079384090586
2097,2209,-1,0.0
2098,2210,3,0.20107950423657542
2099,2211,3,0.054731528328308424
2100,2212,1,0.11908953376535324
2101,2213,3,0.00047783215562846414
2102,2214,3,0.000477835290053223
2103,2215,1,5.8749999936651644e-05
2104,2216,-1,0.0
2105,2217,1,1.0
2106,2218,1,0.1542639509693098
2107,2219,1,0.29111333687225643
2108,2220,1,0.04659641787441243
2109,2222,1,0.04734865963340968
2110,2223,7,1.0
2111,2224,1,0.7590439276485786
2112,2225,1,0.12761105146167354
2113,2226,1,0.24124349116783808
2114,2227,1,0.088431749960288
2115,2228,1,0.8511665521183698
2116,2229,7,1.0
2117,2230,7,1.0
2118,2231,7,1.0
2119,2232,1,0.011731932933006752
2120,2233,1,0.0252299095456366
2121,2234,1,0.0609781459630673
2122,2235,-1,0.0
2123,2236,1,0.028610043302511177
2124,2237,1,1.0
2125,2238,1,0.6229703757704286
2126,2239,1,0.13048024352535348
2127,2240,3,1.0
2128,2241,3,0.08015676489837656
2129,2242,3,1.0
2130,2243,1,0.028429161787335334
2131,2244,1,0.4648310784081017
2132,2245,1,0.013155607076064443
2133,2246,1,0.014484885124995116
2134,2247,3,1.0
2135,2248,1,0.05475149690076682
2136,2249,3,1.0
2137,2250,3,1.0
2138,2251,6,1.0
2139,2252,1,0.11859019524848981
2140,2253,1,0.10279139027728067
2141,2254,1,0.36500854220961604
2142,2256,3,1.0
2143,2257,1,0.23960296375385173
2144,2258,1,0.12932927326263657
2145,2259,-1,0.0
2146,2260,-1,0.0
2147,2261,1,0.003824876649197143
2148,2262,6,1.0
2149,2263,3,1.0
2150,2264,1,0.14628979313238064
2151,2265,1,0.09116516451044888
2152,2266,3,0.7076220296294168
2153,2267,3,1.0
2154,2268,2,1.0
2155,2269,-1,0.0
2156,2270,1,0.329183020557175
2157,2271,1,0.2399586916600285
2158,2272,3,0.9987807386168063
2159,2273,3,0.016910085489916887
2160,2274,1,0.055446404897734024
2161,2275,1,0.2348221237680582
2162,2276,3,1.0
2163,2277,1,0.11210973733038278
2164,2278,1,0.033196537534188546
2165,2279,-1,0.0
2166,2280,1,0.1281987257736673
2167,2281,1,0.09074235478590573
2168,2282,1,0.015310060483357936
2169,2283,1,0.12154693254296468
2170,2284,1,0.012471707627580072
2171,2285,1,0.16677017303088323
2172,2286,1,0.08952790621963333
2173,2287,1,0.07590975508090689
2174,2288,1,0.12264386642177291
2175,2289,1,0.0596728977850682
2176,2290,1,0.04995406558957944
2177,2291,1,0.014319861071077437
2178,2292,5,1.0
2179,2293,5,1.0
2180,2294,1,0.047353536843642414
2181,2295,-1,0.0
2182,2296,-1,0.0
2183,2297,1,0.08296242514636451
2184,2298,-1,0.0
2185,2299,1,0.2596838295745524
2186,2300,1,0.6698924339779763
2187,2301,1,0.5118739420401631
2188,2302,3,1.0
2189,2303,-1,0.0
2190,2304,1,0.665383728530743
2191,2305,1,0.21088450185731136
2192,2306,3,1.0
2193,2307,1,0.1257680476798725
2194,2308,1,0.9969245652026645
2195,2309,3,0.5575615484349311
2196,2310,1,0.25396836474603174
2197,2311,1,0.26430546142041816
2198,2312,1,0.1339254434744212
2199,2313,1,0.14034435512031176
2200,2314,1,0.046997636418754485
2201,2315,6,1.0
2202,2316,1,0.9128485990429598
2203,2317,1,0.37160717831695284
2204,2318,1,0.29550366621050556
2205,2319,-1,0.0
2206,2320,-1,0.0
2207,2321,-1,0.0
2208,2322,-1,0.0
2209,2323,1,0.20988759020082795
2210,2324,1,0.18198896746015247
2211,2325,3,0.7177645169923527
2212,2326,1,0.029294377913985405
2213,2327,6,1.0
2214,2328,1,0.06580660698638782
2215,2329,-1,0.0
2216,2330,-1,0.0
2217,2331,1,0.03503824863762064
2218,2332,1,0.060396883191044845
2219,2333,1,0.06456620061605257
2220,2334,1,0.018970619245921586
2221,2335,1,0.3441278779902252
2222,2336,3,0.44236112641762365
2223,2337,1,0.0021015772838129843
2224,2338,6,1.0
2225,2339,1,0.9456740442655936
2226,2340,0,1.0
2227,2341,3,0.06096716980334193
2228,2342,3,0.40585670253639705
2229,2343,3,0.8034685780558758
2230,2344,1,0.060170059500794626
2231,2345,3,0.13976346160521172
2232,2346,1,0.1632998041351028
2233,2347,3,1.0
2234,2348,3,0.3864405522373847
2235,2349,1,0.06662221482177562
2236,2350,4,1.0
2237,2351,7,1.0
2238,2352,1,0.07334037250440462
2239,2353,1,0.3402908795346139
2240,2354,1,0.0016114297754327197
2241,2355,3,1.0
2242,2356,3,1.0
2243,2357,1,0.01948483405942521
2244,2358,1,0.4743450002018486
2245,2359,3,1.0
2246,2360,1,0.6323801058921754
2247,2361,3,0.4598647471014501
2248,2362,3,1.0
2249,2363,3,1.0
2250,2364,1,0.9462048616723698
2251,2365,3,0.9482919620750297
2252,2366,3,1.0
2253,2367,1,0.3172638889848376
2254,2368,7,0.4888321569906847
2255,2369,-1,0.0
2256,2370,0,1.0
2257,2371,7,1.0
2258,2372,7,1.0
2259,2373,7,1.0
2260,2374,7,1.0
2261,2375,3,1.0
2262,2376,3,1.0
2263,2377,1,0.09303860272912812
2264,2378,1,0.9208622194111351
2265,2379,1,0.8427427855048515
2266,2380,-1,0.0
2267,2381,0,1.0
2268,2382,-1,0.0
2269,2383,1,0.00731042405348746
2270,2384,1,0.21537168941439375
2271,2385,3,0.000477839016712737
2272,2386,1,0.27408626459250546
2273,2387,3,1.0
2274,2388,3,0.00047783865627442165
2275,2389,1,0.13750955122130087
2276,2390,3,1.0
2277,2391,4,0.9999962491601864
2278,2392,-1,0.0
2279,2393,3,1.0
2280,2394,-1,0.0
2281,2395,2,1.0
2282,2396,3,0.4645096928840021
2283,2397,0,1.0
2284,2398,5,1.0
2285,2399,1,0.09353991497977877
2286,2400,3,1.0
2287,2401,1,0.29027854348689386
2288,2402,3,0.16465181599651665
2289,2403,3,0.11674074043536228
2290,2404,1,0.21692964800639963
2291,2405,1,0.5451253880773249
2292,2406,1,0.06765863187463454
2293,2407,1,0.016683077436851913
2294,2408,1,0.5061414388346764
2295,2409,-1,0.0
2296,2410,4,1.0
2297,2411,3,1.0
2298,2413,3,1.0
2299,2414,3,1.0
2300,2415,1,0.012830852392380748
2301,2416,1,0.14618301433863146
2302,2417,1,0.039239391257298355
2303,2418,1,0.17305728084558766
2304,2420,3,0.7926681034787347
2305,2421,1,0.033462981772460126
2306,2423,1,0.11897196046273195
2307,2424,1,0.1516129032258064
2308,2425,1,0.2890733225106148
2309,2426,1,0.16819489773034343
2310,2427,1,0.09901645083126032
2311,2428,1,0.1173044087141597
2312,2429,1,0.04014570712344676
2313,2430,1,0.04032640319082935
2314,2431,1,0.233099735778735
2315,2432,1,0.11209272209329879
2316,2433,1,0.10832729039130905
2317,2434,1,1.0
2318,2435,3,0.8494353490018766
2319,2436,-1,0.0
2320,2437,1,0.07381347020430687
2321,2438,-1,0.0
2322,2439,3,0.41107986352053144
2323,2440,1,0.23402246548642988
2324,2441,1,0.040886927030792164
2325,2442,1,0.09857107696502963
2326,2443,1,0.08209266832979754
2327,2444,-1,0.0
2328,2445,-1,0.0
2329,2446,1,0.0812715011602007
2330,2447,1,0.06754187266122183
2331,2448,2,1.0
2332,2449,1,0.19881941569678602
2333,2450,1,0.630838612691936
2334,2451,3,0.21173434655062373
2335,2452,3,1.0
2336,2453,1,7.83297016817136e-05
2337,2454,1,0.01857367152255695
2338,2455,1,0.1418616754747217
2339,2456,3,1.0
2340,2457,1,0.010906251316400904
2341,2458,1,0.055181390298325826
2342,2459,1,0.17766780283242833
2343,2460,1,0.12753409550949157
2344,2461,3,1.0
2345,2462,3,0.8187848852308711
2346,2463,3,1.0
2347,2464,1,0.08684759969560306
2348,2465,1,0.09266287510096775
2349,2466,1,0.10689229088818071
2350,2467,1,0.9929416636209409
2351,2468,1,0.2633683910354878
2352,2469,1,0.8534935572925549
2353,2470,1,0.22492290002701654
2354,2471,1,0.13070346705483327
2355,2472,1,0.04095027911345643
2356,2473,1,0.07275084760505839
2357,2474,3,0.3146971586195302
2358,2475,6,1.0
2359,2476,1,0.22517836530565943
2360,2477,1,0.13217511351773142
2361,2478,3,1.0
2362,2479,1,0.06131592566951624
2363,2480,1,0.00316497589633079
2364,2481,1,0.14565514000256227
2365,2482,1,0.11086779401431474
2366,2483,1,0.07769720352244487
2367,2484,1,0.09527333870053356
2368,2485,3,0.1219065472385941
2369,2486,1,0.8108573943456318
2370,2487,3,1.0
2371,2488,4,1.0
2372,2489,1,0.142667085858431
2373,2490,1,0.06853436823835427
2374,2491,1,0.09834427173269661
2375,2492,0,1.0
2376,2493,3,1.0
2377,2494,1,0.07971511743167904
2378,2497,3,0.8904033000842624
2379,2498,3,1.0
2380,2499,-1,0.0
2381,2500,1,0.20227158592854885
2382,2501,1,0.04190174707610387
2383,2502,3,1.0
2384,2503,1,1.0
2385,2504,1,0.1707866162581339
2386,2505,1,0.02639900127570487
2387,2506,1,0.010692947191952308
2388,2507,1,0.2059235801993385
2389,2508,1,0.23471079979891626
2390,2509,-1,0.0
2391,2510,1,0.0182216246823423
2392,2511,1,0.10672116257947316
2393,2512,3,0.048128147295013
2394,2513,1,0.03887065729888111
2395,2514,3,1.0
2396,2515,1,0.09015800207318314
2397,2516,1,0.10617066404250948
2398,2517,1,0.09075988131915778
2399,2518,1,0.045256281545335834
2400,2519,3,1.0
2401,2520,3,0.02996595266422693
2402,2521,3,0.35530832783947863
2403,2522,-1,0.0
2404,2523,1,0.12344465893282475
2405,2524,1,0.190553784747643
2406,2525,-1,0.0
2407,2526,3,0.1537249691115806
2408,2527,1,0.05100192194484993
2409,2528,1,0.06803500124929923
2410,2529,-1,0.0
2411,2530,1,0.08337456030895585
2412,2531,1,0.056667104038925706
2413,2532,1,0.09812460430309071
2414,2533,0,1.0
2415,2534,1,0.25274814193078077
2416,2535,2,1.0
2417,2536,3,0.08490919588732528
2418,2537,3,0.16209636646720024
2419,2538,3,0.05186002959860307
2420,2539,1,0.10347420828543691
2421,2540,1,0.17020203765214612
2422,2541,1,0.022055765711152323
2423,2542,3,1.0
2424,2543,3,0.22130748535701986
2425,2544,1,0.02555864942814896
2426,2545,-1,0.0
2427,2546,3,0.43506578266781154
2428,2547,1,1.0
2429,2548,3,0.5753975237794006
2430,2549,1,0.10672116257947316
2431,2550,1,0.10672116257947316
2432,2551,3,0.5701767983403478
2433,2552,1,0.19465282628856692
2434,2553,1,0.0511149867978828
2435,2554,3,0.0662845385774566
2436,2555,1,1.0
2437,2556,-1,0.0
2438,2557,3,0.1911188555627713
2439,2558,1,0.07210961257312773
2440,2559,5,0.7500197919797009
2441,2560,1,0.32330813336259284
2442,2562,1,0.03489998525897295
2443,2563,1,0.04463097965338314
2444,2564,3,1.0
2445,2565,5,1.0
2446,2566,1,0.704119850187266
2447,2569,3,0.7053991539536031
2448,2570,-1,0.0
2449,2571,1,0.15711492646006447
2450,2572,1,0.294940861927564
2451,2573,1,0.04405706230425648
2452,2574,1,0.016455955776352615
2453,2575,1,0.07463901947118126
2454,2576,-1,0.0
2455,2577,1,0.0018060746606136486
2456,2578,1,0.051599314583016455
2457,2579,1,1.0
2458,2580,1,0.4119892157961047
2459,2581,3,0.5706846590862897
2460,2582,3,0.4937574734204243
2461,2583,1,0.1756065740696911
2462,2584,1,0.0663344285530059
2463,2585,1,0.1916651062259535
2464,2586,1,0.7888382062995424
2465,2587,1,0.05908192358321065
2466,2588,2,1.0
2467,2589,3,1.0
2468,2590,5,0.9999803542283627
2469,2591,1,0.08126540742258889
2470,2592,-1,0.0
2471,2593,-1,0.0
2472,2594,1,0.9108527131782946
2473,2595,1,0.1657437516695518
2474,2596,3,0.03557977496090584
2475,2597,3,1.0
2476,2598,1,0.293016297452072
2477,2599,1,0.16605670593734245
2478,2600,3,0.15453820926689965
2479,2601,1,0.06567377572944905
2480,2602,3,1.0
2481,2603,1,0.07545175114714921
2482,2604,4,1.0
2483,2605,3,1.0
2484,2606,1,0.139772129794184
2485,2607,1,0.12703889207829866
2486,2609,1,0.007203072423100633
2487,2610,3,0.954872549179063
2488,2611,3,0.143264214454548
2489,2612,1,0.07549413953240622
2490,2613,1,0.166595537504298
2491,2614,1,0.5496227417597865
2492,2615,1,0.09578586998409544
2493,2616,3,1.0
2494,2617,-1,0.0
2495,2618,1,0.003663449423417608
2496,2619,3,0.9658820654577966
2497,2620,3,1.0
2498,2621,1,0.061371849897023704
2499,2622,3,1.0
2500,2623,1,0.11221596954195147
2501,2624,3,0.8598918538752894
2502,2625,1,0.07766668380920234
2503,2626,1,0.0048756239936838695
2504,2627,1,0.0955731561634624
2505,2628,-1,0.0
2506,2629,7,1.0
2507,2630,1,0.2118047464522049
2508,2631,3,1.0
2509,2632,1,0.2746433355929819
2510,2633,3,0.0004778523874803378
2511,2634,1,0.02109382586224282
2512,2635,-1,0.0
2513,2636,1,0.03386421374346995
2514,2637,1,0.08413089235501416
2515,2639,3,1.0
2516,2640,1,0.17936913236148908
2517,2641,3,1.0
2518,2642,7,0.9041284124310943
2519,2643,7,1.0
2520,2644,7,1.0
2521,2645,-1,0.0
2522,2646,3,1.0
2523,2647,1,0.0640543337601976
2524,2648,0,1.0
2525,2649,-1,0.0
2526,2650,7,1.0
2527,2651,7,1.0
2528,2652,7,1.0
2529,2653,7,1.0
2530,2654,7,1.0
2531,2655,7,1.0
2532,2656,7,1.0
2533,2657,7,1.0
2534,2659,1,1.0
2535,2661,5,1.0
2536,2662,1,0.09619367555287009
2537,2663,4,1.0
2538,2664,7,1.0
2539,2665,7,1.0
2540,2666,7,1.0
2541,2667,1,0.12689262851384905
2542,2668,1,0.26527152066608234
2543,2671,1,0.03479942244534448
2544,2672,1,0.046580820869547915
2545,2674,3,0.0008760625132802717
2546,2678,3,1.0
2547,2679,1,0.10806866869251663
2548,2680,1,0.1297056192491549
2549,2681,1,0.1875547332692753
2550,2682,3,0.6191273835823571
2551,2683,1,0.3943002331690845
2552,2684,1,0.0915003787836927
2553,2685,1,0.10830711339171058
2554,2686,3,1.0
2555,2687,1,0.022126650750855827
2556,2688,1,0.08402411507083274
2557,2689,3,1.0
2558,2690,1,0.17754737080048485
2559,2691,1,0.22305890253900718
2560,2692,3,1.0
2561,2693,1,0.14173797879628527
2562,2694,1,0.04259521680644639
2563,2695,1,0.9400000000000002
2564,2696,1,0.020352267489802133
2565,2697,1,0.17619390381536293
2566,2698,1,0.06670577682420567
2567,2700,3,0.06156268256813086
2568,2701,-1,0.0
2569,2702,1,0.10120545262288339
2570,2703,3,0.5844197244002765
2571,2704,1,0.3229443163872688
2572,2705,3,0.029461773664547233
2573,2706,1,0.18131248503002345
2574,2707,1,0.34897283943862833
2575,2708,1,0.017285637095640058
2576,2709,1,0.70266714507834
2577,2710,3,0.7037158135747761
2578,2711,1,0.9456550170016704
2579,2712,1,0.9810060530160712
2580,2713,3,0.5163914935554105
2581,2714,1,0.17491790914092484
2582,2715,1,0.019927810507793183
2583,2716,3,0.5458243752196907
2584,2717,3,0.27586097138274746
2585,2718,3,0.385583005701279
2586,2719,3,1.0
2587,2720,3,0.27325083827453905
2588,2721,3,0.00047785026058294236
2589,2722,-1,0.0
2590,2723,-1,0.0
2591,2724,-1,0.0
2592,2725,3,1.0
2593,2726,3,0.6099068013245078
2594,2727,3,0.77553851988584
2595,2728,3,1.0
2596,2729,3,0.4751856403608438
2597,2730,3,1.0
2598,2731,0,1.0
2599,2732,1,0.006294789307559034
2600,2733,1,0.6472257937531338
2601,2734,-1,0.0
2602,2735,-1,0.0
2603,2736,3,1.0
2604,2737,-1,0.0
2605,2738,1,0.03478994762436369
2606,2739,1,0.028249154045740233
2607,2740,-1,0.0
2608,2741,-1,0.0
2609,2742,1,0.04448750269117966
2610,2743,3,1.0
2611,2744,1,0.08144877422375059
2612,2745,-1,0.0
2613,2746,-1,0.0
2614,2747,1,0.06400863691769623
2615,2749,-1,0.0
2616,2750,3,1.0
2617,2751,3,0.2571888650348856
2618,2752,1,0.011167083859239937
2619,2753,-1,0.0
2620,2754,5,1.0
2621,2755,-1,0.0
2622,2756,-1,0.0
2623,2757,-1,0.0
2624,2758,3,0.40864588115107625
2625,2759,0,1.0
2626,2760,1,0.07236701866037652
2627,2761,-1,0.0
2628,2762,1,0.012690351984282143
2629,2763,3,0.07651699536537736
2630,2764,3,0.02197941521412348
2631,2766,1,0.007794886290386037
2632,2767,3,0.0004778419040346228
2633,2768,-1,0.0
2634,2769,-1,0.0
2635,2770,-1,0.0
2636,2771,-1,0.0
2637,2772,0,0.35900940924645686
2638,2773,-1,0.0
2639,2774,-1,0.0
2640,2775,-1,0.0
2641,2776,-1,0.0
2642,2777,-1,0.0
2643,2778,-1,0.0
2644,2779,1,0.226271359682726
2645,2780,-1,0.0
2646,2781,-1,0.0
2647,2782,-1,0.0
2648,2783,-1,0.0
2649,2784,-1,0.0
2650,2785,-1,0.0
2651,2786,-1,0.0
2652,2787,1,0.19115231702867697
2653,2788,0,0.3590092748153476
2654,2789,0,0.35900927463623744
2655,2790,-1,0.0
2656,2791,-1,0.0
2657,2792,3,1.0
2658,2793,1,0.0843830038194289
2659,2794,3,1.0
2660,2795,1,0.05076624775939805
2661,2796,3,0.9964781889721197
2662,2797,4,1.0
2663,2798,3,1.0
2664,2799,3,0.4085473937128578
2665,2800,3,0.27620583189053816
2666,2801,3,0.5613061021553767
2667,2802,5,0.7500244112337556
2668,2803,1,0.023141752035814353
2669,2804,1,0.04551982379224718
2670,2805,3,1.0
2671,2806,1,0.0071769788477048565
2672,2807,1,0.15260991582385167
2673,2808,1,0.9400000000000002
2674,2809,1,0.3144677929620886
2675,2810,3,1.0
2676,2811,1,0.0848890449223847
2677,2812,7,1.0
2678,2813,1,0.046185879298186835
2679,2814,1,0.000650713296113259
2680,2815,-1,0.0
2681,2816,3,1.0
2682,2817,1,0.17855726850415995
2683,2818,1,0.12272949861896718
2684,2819,-1,0.0
2685,2820,5,1.0
2686,2821,1,0.0761603946070703
2687,2822,1,0.03402637226854538
2688,2823,5,1.0
2689,2824,1,0.1129372754493833
2690,2825,3,0.07087742726787001
2691,2826,1,0.02039208911514751
2692,2827,1,1.0
2693,2828,1,0.08952790621963333
2694,2829,1,0.02974683544303796
2695,2830,1,0.004526522053679204
2696,2831,1,0.06792488450438877
2697,2832,1,0.07237571152079184
2698,2833,1,1.0
2699,2834,1,0.137206916967708
2700,2835,1,0.017218543427350037
2701,2836,3,1.0
2702,2837,3,1.0
2703,2838,1,0.05740957990348974
2704,2839,3,1.0
2705,2840,3,0.0679141517477638
2706,2841,0,1.0
2707,2842,1,0.021498277417436325
2708,2844,3,0.26175284972442625
2709,2845,3,0.21425446431719714
2710,2846,3,0.9109417715164849
2711,2847,1,0.06668663387300212
2712,2848,1,0.1128727059585417
2713,2849,1,0.10119583782203385
2714,2850,1,0.06906059023667462
2715,2851,1,0.05697198307296505
2716,2852,1,0.07576465657536499
2717,2853,1,0.07366783124912128
2718,2854,1,0.13957965697492547
2719,2855,1,0.1380344937979215
2720,2857,3,0.11310394006223685
2721,2858,3,1.0
2722,2859,3,0.0004778523874803378
2723,2860,3,0.0004778523874803378
2724,2861,3,0.9961261024338002
2725,2862,1,0.024721563832687577
2726,2863,1,0.12042810637726001
2727,2864,1,0.035057192805336486
2728,2865,1,0.033294145112115085
2729,2866,1,0.003370457193093745
2730,2867,3,0.9565452371068641
2731,2868,1,0.16642886332511111
2732,2869,1,0.0733566076722341
2733,2872,-1,0.0
2734,2873,4,1.0
2735,2874,-1,0.0
2736,2875,3,1.0
2737,2876,1,0.6132269908153339
2738,2877,1,0.02199823704500297
2739,2878,1,7.990731786331383e-05
2740,2879,1,0.17570119655593266
2741,2880,3,1.0
2742,2882,1,0.0005548531670289036
2743,2883,-1,0.0
2744,2884,1,0.03514147328531401
2745,2885,1,0.2551514153929423
2746,2886,1,0.2026331256383092
2747,2892,3,1.0
2748,2893,3,0.045802464187094355
2749,2894,1,0.06622443887078795
2750,2895,1,0.006898212080034789
2751,2896,1,0.08374120147937693
2752,2897,3,1.0
2753,2898,4,1.0
2754,2899,3,0.14252857745705202
2755,2900,3,1.0
2756,2901,1,0.17321532407968745
2757,2902,1,0.8545454545454544
2758,2903,3,1.0
2759,2905,3,0.0004778516246249991
2760,2906,-1,0.0
2761,2908,3,0.0004778519323718435
2762,2909,1,0.8245614035087718
2763,2910,3,0.00047785184340488565
2764,2911,1,1.0
2765,2912,1,0.08828137035723974
2766,2913,1,0.019433970872857673
2767,2919,1,0.02725264087203102
2768,2920,3,0.0004778522828073461
2769,2922,3,0.00047785229179367274
2770,2924,3,0.0004777730196019363
2771,2925,3,0.00047785165723338935
2772,2926,3,0.00047785122444864034
2773,2927,3,0.00047785203242568054
2774,2928,-1,0.0
2775,2929,3,0.0004778520543314932
2776,2931,3,0.00047785228611170824
2777,2932,3,0.00047784709675966576
2778,2933,3,0.0004778515432912227
2779,2934,3,0.00047785199224360326
2780,2935,3,0.00047781508904022363
2781,2940,3,0.0004776707085932388
2782,2941,3,0.7056488894785765
2783,2942,2,1.0
2784,2943,1,0.037734856998317
2785,2944,0,1.0
2786,2945,1,0.1877560363834165
2787,2946,1,0.7702392658144871
2788,2947,3,1.0
2789,2948,-1,0.0
2790,2949,1,0.2445023278219237
2791,2950,1,0.8145580589254767
2792,2951,3,1.0
2793,2952,-1,0.0
2794,2953,1,0.08858199869667804
2795,2954,1,1.0
2796,2955,1,0.01726036254110293
2797,2956,1,0.09230229306914692
2798,2957,-1,0.0
2799,2958,3,0.00047783419769113143
2800,2959,3,0.26698229693220277
2801,2960,0,1.0
2802,2961,1,0.08310735143706108
2803,2962,3,1.0
2804,2963,3,0.03343409177878865
2805,2964,1,0.007157122012155256
2806,2965,1,0.08939203980577988
2807,2966,1,0.023224137475231766
2808,2967,1,0.08116960544857944
2809,2968,1,0.0016525171351823597
2810,2969,1,0.19084252194045737
2811,2970,1,0.0014582957028228196
2812,2972,1,0.25630302166814584
2813,2973,3,1.0
2814,2974,3,1.0
2815,2975,1,0.012324633962781191
2816,2976,3,0.8424435055735248
2817,2977,3,1.0
2818,2978,1,0.1402641402359848
2819,2979,3,1.0
2820,2980,3,0.22835688079462765
2821,2981,3,0.02980368647781356
2822,2982,1,0.22702623718899753
2823,2983,1,0.27976190476190466
2824,2984,3,1.0
2825,2985,-1,0.0
2826,2986,1,0.2667399855991536
2827,2988,1,0.19226004596707202
2828,2989,1,0.07336862240315581
2829,2990,1,1.0
2830,2991,3,0.07184483997090747
2831,2993,3,0.3229266257313207
2832,2994,3,0.23724748783708874
2833,2995,3,0.8842041051583476
2834,2997,1,0.016027735831538333
2835,2998,1,0.0996137110380286
2836,2999,3,1.0
2837,3000,5,0.7499965592833769
2838,3001,1,0.01959095850580419
2839,3002,-1,0.0
2840,3003,3,0.12837797228624995
2841,3004,3,0.9365108692262688
2842,3005,3,1.0
2843,3006,-1,0.0
2844,3007,1,0.07026254241336176
2845,3009,3,1.0
2846,3010,3,0.5183065351448152
2847,3011,3,0.7837406185914689
2848,3012,3,0.08991339837672334
2849,3013,-1,0.0
2850,3014,-1,0.0
2851,3015,-1,0.0
2852,3016,-1,0.0
2853,3017,3,0.0004778324747833209
2854,3018,3,0.5754182376413765
2855,3019,3,1.0
2856,3020,1,0.07726314687166204
2857,3021,3,0.00047783712954639157
2858,3022,1,0.9923986486486487
2859,3023,3,0.8445087134652974
2860,3024,3,1.0
2861,3025,1,0.23667450182860042
2862,3027,3,1.0
2863,3028,3,1.0
2864,3029,3,1.0
2865,3030,1,0.10590428359592374
2866,3031,1,0.003107448873985186
2867,3032,1,0.12984661142107587
2868,3033,5,1.0
2869,3034,3,0.9497453572867399
2870,3039,-1,0.0
2871,3040,1,0.05579444603742426
2872,3041,-1,0.0
2873,3042,-1,0.0
2874,3043,3,0.9254560680390262
2875,3044,3,1.0
2876,3045,3,0.7912277644928489
2877,3046,3,1.0
2878,3048,1,0.764965739546016
2879,3049,1,0.1449440155252731
2880,3050,1,0.35004311390995435
2881,3051,3,0.4554649419871588
2882,3052,1,0.3016858400698222
2883,3053,3,0.6064871642387636
2884,3054,1,0.36698851016753403
2885,3055,1,0.36489870795392226
2886,3056,1,0.652051870314281
2887,3057,1,0.38249490797558144
2888,3058,1,0.26033063812117624
2889,3059,1,0.533568524102959
2890,3060,1,0.11161799176300931
2891,3061,1,0.20020550713459684
2892,3062,1,0.01243408676890467
2893,3063,3,0.19962703706014626
2894,3064,1,0.1465346920598935
2895,3065,1,0.2156190532182092
2896,3066,1,0.12586375149532406
2897,3067,1,0.12144030534763364
2898,3068,1,0.9399999999999998
2899,3069,3,0.255426229255623
2900,3071,-1,0.0
2901,3072,1,0.10517095563021586
2902,3073,1,0.13540216111874173
2903,3074,1,0.1039738615932989
2904,3075,1,0.23341853678490251
2905,3076,1,0.2325722402929368
2906,3077,1,1.0
2907,3078,-1,0.0
2908,3079,3,0.09798660806198597
2909,3080,3,0.970237600387003
2910,3081,1,0.1411790393040407
2911,3082,1,0.06938027118123198
2912,3083,-1,0.0
2913,3084,3,1.0
2914,3085,1,0.133777797179154
2915,3086,1,0.15023876204625208
2916,3087,1,0.1183048849226479
2917,3088,1,0.030989850755768062
2918,3089,1,0.15773136847372432
2919,3091,3,1.0
2920,3092,1,0.00309621909200966
2921,3093,1,0.10686856512752294
2922,3094,1,0.1307711165660101
2923,3095,1,0.12978554836014194
2924,3096,1,0.005535865866178988
2925,3097,3,0.844226749239325
2926,3099,3,0.4428240145610183
2927,3100,3,0.5941540160326964
2928,3101,1,0.1542051961685148
2929,3102,3,0.9356535118679133
2930,3103,1,0.7889960411133388
2931,3104,1,0.12470795736929981
2932,3106,1,0.3297522733251651
2933,3108,1,0.07357009256923004
2934,3109,-1,0.0
2935,3110,1,0.1886526470043001
2936,3111,1,0.14451755634106547
2937,3112,-1,0.0
2938,3113,1,0.048643221048584345
2939,3114,3,0.7813363573486886
2940,3116,1,0.03455923039480018
2941,3117,1,0.03629496922247058
2942,3118,1,0.39065372253358327
2943,3119,4,1.0
2944,3121,1,0.05025192859457626
2945,3122,1,0.05863529387854983
2946,3123,7,1.0
2947,3124,6,1.0
2948,3125,3,0.0004778523142895604
2949,3126,1,0.30890888439943803
2950,3127,1,0.2932828413038058
2951,3128,1,0.2694156882006141
2952,3129,1,0.25298463627068196
2953,3130,-1,0.0
2954,3131,1,0.08236890502811016
2955,3132,1,0.04964723997062251
2956,3133,1,0.02409645627201463
2957,3134,1,0.05691014663216623
2958,3135,1,0.13753773681597986
2959,3136,1,0.03998891201061015
2960,3137,3,1.0
2961,3138,1,0.16885193083623867
2962,3139,1,0.14466395032206147
2963,3140,3,1.0
2964,3141,1,0.34584217231857206
2965,3142,1,0.14332963161141207
2966,3143,1,0.10380228870552119
2967,3144,1,0.14584289439544065
2968,3145,1,0.2001781646204363
2969,3146,1,0.0493117682101784
2970,3147,1,0.2288505711060092
2971,3148,1,0.15160324592871113
2972,3149,1,0.07276578929977476
2973,3150,1,0.10672116257947316
2974,3151,1,0.34848124075404835
2975,3152,3,1.0
